date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2015-01-15,1,-2,0.0,9.9,2,34,03:13 AM,01:57 PM,08:20 AM,06:07 PM,-3,-5,-1,-5,19,31,81,0.0,1021,1,10,250,11,21613
2015-01-16,5,-1,0.0,9.9,2,27,04:13 AM,02:41 PM,08:20 AM,06:08 PM,-2,-3,2,-3,28,11,75,0.0,1018,5,10,241,17,21613
2015-01-17,1,-4,0.0,9.9,1,20,05:14 AM,03:33 PM,08:20 AM,06:09 PM,-9,-6,-1,-6,22,18,56,0.0,1027,1,10,106,13,21613
2015-01-18,6,3,0.0,6.6,2,13,06:12 AM,04:32 PM,08:19 AM,06:10 PM,4,1,4,1,23,72,94,32.5,1014,6,8,214,12,21613
2015-01-19,6,2,0.0,9.9,2,7,07:09 AM,05:37 PM,08:19 AM,06:11 PM,-0,0,4,0,21,23,77,0.1,1015,6,10,285,13,21613
2015-01-20,8,1,0.0,9.9,2,0,08:00 AM,06:46 PM,08:18 AM,06:12 PM,-1,3,4,3,12,39,69,0.0,1015,8,10,141,7,21613
2015-01-21,3,-1,0.0,8.3,1,7,08:47 AM,07:58 PM,08:18 AM,06:14 PM,-2,-3,1,-3,18,64,84,2.3,1020,3,8,37,12,21613
2015-01-22,6,-1,0.0,10.0,1,14,09:30 AM,09:09 PM,08:17 AM,06:15 PM,-0,-1,2,-1,14,41,85,0.0,1025,6,8,227,9,21613
2015-01-23,4,-1,0.0,8.3,1,20,10:10 AM,10:20 PM,08:17 AM,06:16 PM,-2,-1,2,-1,12,46,77,7.0,1024,4,10,183,7,21613
2015-01-24,4,1,0.0,8.3,1,27,10:48 AM,11:29 PM,08:16 AM,06:17 PM,1,-3,2,-3,37,71,89,16.6,1002,4,8,207,24,21613
2015-01-25,8,2,0.0,10.0,3,34,11:25 AM,No moonset,08:15 AM,06:18 PM,0,1,5,1,27,26,75,0.0,1010,8,10,227,16,21613
2015-01-26,5,-0,0.0,5.0,1,41,12:03 PM,12:36 AM,08:15 AM,06:19 PM,1,-2,3,-2,37,92,88,4.5,1008,5,7,56,25,21613
2015-01-27,0,-2,0.0,6.7,1,48,12:42 PM,01:41 AM,08:14 AM,06:20 PM,-3,-8,-1,-8,40,87,83,2.0,1009,0,5,337,28,21613
2015-01-28,1,-5,0.0,10.1,2,54,01:25 PM,02:43 AM,08:13 AM,06:21 PM,-9,-9,-2,-9,38,14,62,0.0,1021,1,10,333,27,21613
2015-01-29,3,-3,0.0,6.7,1,61,02:09 PM,03:43 AM,08:12 AM,06:23 PM,-8,-5,0,-5,25,57,57,0.1,1024,3,10,192,16,21613
2015-01-30,4,-5,0.0,8.3,1,68,02:58 PM,04:38 AM,08:12 AM,06:24 PM,-4,-6,1,-6,48,73,67,2.2,1017,4,6,298,33,21613
2015-01-31,-1,-7,0.0,10.1,2,75,03:49 PM,05:29 AM,08:11 AM,06:25 PM,-12,-11,-4,-11,36,7,55,0.0,1025,-1,10,313,26,21613
2015-02-01,5,-3,0.0,8.3,1,81,04:42 PM,06:16 AM,08:10 AM,06:26 PM,-5,-2,1,-2,18,56,67,0.0,1022,5,10,190,11,21613
2015-02-02,11,-4,0.0,8.3,2,88,05:37 PM,06:58 AM,08:09 AM,06:27 PM,2,-1,5,-1,58,78,83,4.9,1005,11,7,258,37,21613
2015-02-03,-0,-4,0.0,10.2,2,95,06:32 PM,07:36 AM,08:08 AM,06:28 PM,-12,-8,-2,-8,25,10,48,0.0,1026,-0,10,274,18,21613
2015-02-04,7,-1,0.0,10.2,2,98,07:28 PM,08:10 AM,08:07 AM,06:29 PM,-3,-2,3,-2,36,15,63,0.0,1022,7,10,190,21,21613
2015-02-05,2,-5,0.0,10.3,1,92,08:23 PM,08:43 AM,08:06 AM,06:31 PM,-6,-8,-1,-8,45,23,66,0.0,1019,2,9,315,31,21613
2015-02-06,2,-6,0.0,10.3,2,85,09:18 PM,09:13 AM,08:05 AM,06:32 PM,-14,-8,-2,-8,25,12,41,0.0,1025,2,10,278,18,21613
2015-02-07,6,-2,0.0,10.3,2,78,10:12 PM,09:43 AM,08:04 AM,06:33 PM,-6,-1,2,-1,21,19,55,0.0,1020,6,10,146,13,21613
2015-02-08,13,3,0.0,10.3,3,71,11:08 PM,10:13 AM,08:03 AM,06:34 PM,3,5,7,5,17,23,77,0.0,1012,13,10,193,9,21613
2015-02-09,6,0,0.0,6.8,1,64,No moonrise,10:44 AM,08:02 AM,06:35 PM,2,0,4,0,25,77,87,3.2,1011,6,9,106,18,21613
2015-02-10,2,-1,0.1,5.2,1,58,12:04 AM,11:17 AM,08:01 AM,06:36 PM,-1,-6,0,-6,35,98,91,15.8,1015,2,6,14,25,21613
2015-02-11,4,-2,0.0,10.4,2,51,01:01 AM,11:53 AM,08:00 AM,06:37 PM,-4,-4,1,-4,23,29,73,0.0,1016,4,10,91,16,21613
2015-02-12,4,-4,0.0,8.5,1,44,01:59 AM,12:34 PM,07:59 AM,06:39 PM,-3,-4,1,-4,31,58,74,0.3,1012,4,8,266,22,21613
2015-02-13,-4,-8,0.0,10.8,1,37,02:57 AM,01:21 PM,07:58 AM,06:40 PM,-17,-13,-6,-13,30,14,42,0.0,1023,-4,9,303,24,21613
2015-02-14,5,-4,0.0,7.0,1,31,03:55 AM,02:14 PM,07:57 AM,06:41 PM,-11,-7,-0,-7,42,57,46,3.2,1010,5,9,222,28,21613
2015-02-15,-8,-10,1.7,10.9,2,24,04:51 AM,03:14 PM,07:56 AM,06:42 PM,-17,-21,-10,-21,59,30,54,2.0,1018,-8,8,314,46,21613
2015-02-16,-8,-13,3.2,7.0,1,17,05:45 AM,04:20 PM,07:54 AM,06:43 PM,-16,-18,-11,-18,23,67,65,3.8,1026,-8,8,267,17,21613
2015-02-17,-6,-9,6.0,10.1,1,10,06:33 AM,05:31 PM,07:53 AM,06:44 PM,-10,-14,-8,-14,21,62,88,7.1,1014,-6,7,188,14,21613
2015-02-18,-3,-8,0.0,8.5,1,3,07:19 AM,06:43 PM,07:52 AM,06:45 PM,-8,-11,-5,-11,24,57,80,0.9,1012,-3,9,156,14,21613
2015-02-19,-9,-13,0.0,7.0,1,3,08:01 AM,07:56 PM,07:51 AM,06:46 PM,-15,-21,-11,-21,47,48,75,0.1,1017,-9,8,296,29,21613
2015-02-20,-10,-17,0.0,10.1,1,10,08:41 AM,09:08 PM,07:49 AM,06:47 PM,-17,-23,-14,-23,31,25,78,0.0,1030,-10,10,283,19,21613
2015-02-21,1,-12,0.0,7.0,1,17,09:21 AM,10:18 PM,07:48 AM,06:49 PM,-6,-11,-5,-11,26,60,88,5.6,1029,1,10,184,15,21613
2015-02-22,3,1,0.0,5.5,1,24,10:00 AM,11:27 PM,07:47 AM,06:50 PM,2,-1,2,-1,13,99,99,5.6,1022,3,4,196,7,21613
2015-02-23,-1,-8,0.1,11.1,1,30,10:40 AM,No moonset,07:45 AM,06:51 PM,-6,-10,-3,-10,34,50,80,0.2,1028,-1,7,264,23,21613
2015-02-24,-4,-10,0.0,11.1,2,37,11:23 AM,12:33 AM,07:44 AM,06:52 PM,-11,-13,-7,-13,18,22,74,0.0,1023,-4,10,119,12,21613
2015-02-25,2,-6,0.0,8.6,1,44,12:08 PM,01:35 AM,07:43 AM,06:53 PM,-6,-5,-2,-5,16,42,77,0.0,1014,2,10,244,9,21613
2015-02-26,-1,-6,1.4,7.1,1,51,12:56 PM,02:33 AM,07:41 AM,06:54 PM,-4,-7,-2,-7,22,81,90,4.1,1015,-1,5,61,15,21613
2015-02-27,-1,-8,0.3,7.1,1,58,01:46 PM,03:26 AM,07:40 AM,06:55 PM,-6,-8,-4,-8,15,66,88,0.3,1029,-1,9,174,9,21613
2015-02-28,-3,-10,0.0,11.2,2,64,02:38 PM,04:14 AM,07:39 AM,06:56 PM,-10,-12,-7,-12,15,18,79,0.0,1042,-3,10,251,9,21613
2015-03-01,-1,-8,0.0,5.6,1,71,03:33 PM,04:57 AM,07:37 AM,06:57 PM,-6,-7,-4,-7,11,80,86,4.1,1034,-1,9,152,6,21613
2015-03-02,2,-2,0.0,11.2,1,78,04:27 PM,05:36 AM,07:36 AM,06:58 PM,-1,-4,1,-4,30,47,92,0.6,1025,2,9,304,17,21613
2015-03-03,1,-5,0.0,5.6,1,85,05:22 PM,06:12 AM,07:34 AM,06:59 PM,-4,-6,-1,-6,24,65,83,2.2,1026,1,8,158,15,21613
2015-03-04,8,5,0.0,5.8,2,91,06:17 PM,06:45 AM,07:33 AM,07:00 PM,5,3,6,3,26,99,97,8.3,1013,8,7,173,13,21613
2015-03-05,1,-5,2.8,5.9,1,98,07:12 PM,07:16 AM,07:31 AM,07:01 PM,-2,-7,-1,-7,37,100,92,18.8,1021,1,6,268,25,21613
2015-03-06,-2,-10,0.1,11.6,2,95,08:07 PM,07:46 AM,07:30 AM,07:02 PM,-13,-13,-6,-13,22,5,61,0.1,1033,-2,9,245,15,21613
2015-03-07,3,-9,0.0,11.6,2,88,09:02 PM,08:16 AM,07:28 AM,07:03 PM,-6,-7,-2,-7,28,9,75,0.0,1026,3,10,221,15,21613
2015-03-08,9,2,0.0,11.6,3,82,09:58 PM,08:46 AM,07:27 AM,07:04 PM,2,1,5,1,26,22,84,0.0,1022,9,10,234,14,21613
2015-03-09,12,3,0.0,11.6,3,75,10:54 PM,09:19 AM,07:25 AM,07:05 PM,4,5,6,5,12,23,84,0.0,1023,12,10,164,6,21613
2015-03-10,10,5,0.0,10.2,2,68,11:51 PM,09:54 AM,07:24 AM,07:06 PM,3,5,7,5,23,49,75,0.5,1021,10,10,158,14,21613
2015-03-11,12,6,0.0,8.8,2,61,No moonrise,10:32 AM,07:22 AM,07:07 PM,4,6,8,6,24,58,75,0.1,1019,12,9,202,14,21613
2015-03-12,10,6,0.0,8.8,2,54,12:48 AM,11:16 AM,07:21 AM,07:08 PM,3,5,8,5,28,56,75,0.8,1016,10,9,181,17,21613
2015-03-13,9,5,0.0,8.8,2,48,01:45 AM,12:05 PM,07:19 AM,07:09 PM,2,4,7,4,27,63,75,0.3,1016,9,9,187,17,21613
2015-03-14,10,5,0.0,11.6,2,41,02:39 AM,01:00 PM,07:18 AM,07:10 PM,2,4,7,4,25,53,75,0.2,1014,10,9,201,16,21613
2015-03-15,10,5,0.0,11.6,2,34,03:32 AM,02:01 PM,07:16 AM,07:11 PM,3,4,7,4,25,57,77,0.5,1014,10,9,207,16,21613
2015-03-16,10,5,0.0,8.8,2,27,04:21 AM,03:07 PM,07:15 AM,07:12 PM,3,5,7,5,21,60,78,0.5,1017,10,9,179,14,21613
2015-03-17,9,4,0.0,8.8,2,21,05:08 AM,04:16 PM,07:13 AM,07:13 PM,2,4,6,4,18,61,76,0.2,1021,9,9,178,11,21613
2015-03-18,12,5,0.0,8.8,2,14,05:51 AM,05:28 PM,07:12 AM,07:14 PM,4,6,8,6,20,58,78,0.1,1019,12,9,163,12,21613
2015-03-19,8,3,0.0,11.6,3,7,06:31 AM,06:40 PM,07:10 AM,07:15 PM,-1,4,6,4,15,33,63,0.0,1025,8,10,158,9,21613
2015-03-20,3,2,0.0,6.0,1,0,07:12 AM,07:53 PM,07:08 AM,07:16 PM,1,-2,3,-2,30,97,90,12.3,1021,3,9,109,20,21613
2015-03-21,12,1,0.0,11.6,3,7,07:52 AM,09:04 PM,07:07 AM,07:17 PM,3,3,6,3,19,35,82,0.0,1018,12,10,235,12,21613
2015-03-22,9,3,0.0,11.6,3,13,08:32 AM,10:13 PM,07:05 AM,07:18 PM,-0,3,6,3,22,22,64,0.0,1020,9,10,285,15,21613
2015-03-23,6,-0,0.0,11.6,2,20,09:16 AM,11:20 PM,07:04 AM,07:19 PM,-6,-1,3,-1,22,21,52,0.0,1024,6,10,105,15,21613
2015-03-24,6,2,0.1,10.2,1,27,10:01 AM,No moonset,07:02 AM,07:20 PM,-5,0,3,0,15,54,55,0.1,1027,6,10,46,10,21613
2015-03-25,9,1,0.0,6.1,2,34,10:49 AM,12:21 AM,07:01 AM,07:21 PM,0,2,5,2,16,69,71,1.1,1027,9,9,132,9,21613
2015-03-26,20,9,0.0,9.0,4,40,11:40 AM,01:19 AM,06:59 AM,07:22 PM,13,13,14,13,34,76,92,11.4,1011,20,9,200,20,21613
2015-03-27,7,5,0.0,9.0,2,47,12:32 PM,02:09 AM,06:57 AM,07:23 PM,4,3,6,3,28,77,82,5.2,1009,7,10,296,19,21613
2015-03-28,3,-1,0.0,9.0,1,54,01:27 PM,02:55 AM,06:56 AM,07:24 PM,-6,-5,1,-5,40,66,59,0.1,1015,3,8,318,29,21613
2015-03-29,5,-2,0.0,11.6,2,61,02:21 PM,03:36 AM,06:54 AM,07:25 PM,-10,-4,1,-4,28,11,44,0.0,1026,5,10,281,19,21613
2015-03-30,14,5,0.0,10.3,2,67,03:16 PM,04:12 AM,06:53 AM,07:26 PM,1,5,8,5,36,58,62,1.9,1015,14,7,251,23,21613
2015-03-31,17,6,0.0,11.6,3,74,04:11 PM,04:46 AM,06:51 AM,07:27 PM,5,8,11,8,40,17,68,0.7,1010,17,10,252,25,21613
2015-04-01,12,3,0.0,11.6,3,81,05:06 PM,05:18 AM,06:50 AM,07:28 PM,-0,3,7,3,22,2,63,0.3,1020,12,10,270,15,21613
2015-04-02,16,5,0.0,9.0,3,88,06:01 PM,05:48 AM,06:48 AM,07:29 PM,4,9,11,9,43,33,63,0.0,1022,16,10,196,25,21613
2015-04-03,21,14,0.0,6.4,4,95,06:56 PM,06:18 AM,06:46 AM,07:30 PM,14,16,17,16,47,64,82,4.6,1012,21,9,212,26,21613
2015-04-04,12,8,0.0,11.6,3,100,07:52 PM,06:49 AM,06:45 AM,07:31 PM,4,9,12,9,46,24,62,2.7,1015,12,10,300,30,21613
2015-04-05,15,7,0.0,11.6,4,92,08:49 PM,07:21 AM,06:43 AM,07:32 PM,1,8,10,8,35,12,55,0.0,1025,15,10,219,21,21613
2015-04-06,19,10,0.0,11.6,4,85,09:46 PM,07:55 AM,06:42 AM,07:33 PM,8,13,14,13,41,37,68,0.0,1024,19,10,194,24,21613
2015-04-07,21,14,0.0,9.0,4,78,10:43 PM,08:32 AM,06:40 AM,07:34 PM,13,16,16,16,29,58,83,2.2,1021,21,10,179,18,21613
2015-04-08,10,6,0.0,6.5,2,72,11:40 PM,09:15 AM,06:39 AM,07:34 PM,7,6,9,6,28,98,90,0.9,1023,10,9,49,20,21613
2015-04-09,10,6,0.0,6.5,2,65,No moonrise,10:01 AM,06:37 AM,07:35 PM,5,5,8,5,20,88,84,0.4,1024,10,10,65,15,21613
2015-04-10,23,7,0.0,9.1,4,58,12:34 AM,10:53 AM,06:36 AM,07:36 PM,12,14,15,14,21,67,85,4.9,1014,23,10,189,14,21613
2015-04-11,16,11,0.0,11.6,3,51,01:27 AM,11:51 AM,06:34 AM,07:37 PM,7,12,13,12,29,25,66,0.5,1019,16,10,324,18,21613
2015-04-12,16,7,0.0,11.6,4,44,02:15 AM,12:53 PM,06:33 AM,07:38 PM,3,11,12,11,17,3,57,0.0,1027,16,10,198,10,21613
2015-04-13,15,10,0.0,9.1,3,38,03:01 AM,01:58 PM,06:31 AM,07:39 PM,7,12,13,12,22,51,72,0.1,1019,15,10,199,13,21613
2015-04-14,17,10,0.0,9.1,3,31,03:44 AM,03:07 PM,06:30 AM,07:40 PM,9,12,13,12,23,51,75,0.4,1020,17,10,179,14,21613
2015-04-15,16,11,0.0,11.6,3,24,04:24 AM,04:16 PM,06:28 AM,07:41 PM,9,12,13,12,27,61,78,0.0,1021,16,10,139,17,21613
2015-04-16,15,10,0.0,11.6,4,17,05:03 AM,05:28 PM,06:27 AM,07:42 PM,7,13,13,13,14,21,68,0.0,1028,15,10,151,8,21613
2015-04-17,21,13,0.0,9.1,4,11,05:43 AM,06:38 PM,06:26 AM,07:43 PM,14,16,17,16,26,57,86,1.3,1018,21,10,192,16,21613
2015-04-18,23,15,0.0,10.4,4,4,06:22 AM,07:49 PM,06:24 AM,07:44 PM,12,18,19,18,17,26,69,0.0,1016,23,10,175,9,21613
2015-04-19,18,13,0.0,9.1,4,3,07:04 AM,08:58 PM,06:23 AM,07:45 PM,10,14,15,14,44,47,74,1.7,1019,18,10,119,29,21613
2015-04-20,23,17,0.0,10.4,5,10,07:49 AM,10:04 PM,06:21 AM,07:46 PM,16,20,20,20,44,62,81,15.0,1005,23,9,179,27,21613
2015-04-21,18,14,0.0,11.6,4,16,08:37 AM,11:05 PM,06:20 AM,07:47 PM,9,15,16,15,32,19,64,3.1,1007,18,10,272,21,21613
2015-04-22,21,11,0.0,11.6,4,23,09:29 AM,No moonset,06:19 AM,07:48 PM,7,13,15,13,39,26,62,1.0,1007,21,10,254,24,21613
2015-04-23,12,8,0.0,10.4,3,30,10:22 AM,12:00 AM,06:17 AM,07:49 PM,1,6,10,6,35,38,54,0.2,1011,12,10,312,23,21613
2015-04-24,13,4,0.0,11.6,3,37,11:17 AM,12:49 AM,06:16 AM,07:50 PM,-2,5,8,5,35,10,50,0.0,1015,13,10,318,24,21613
2015-04-25,12,6,0.0,9.1,2,44,12:12 PM,01:33 AM,06:15 AM,07:51 PM,1,6,8,6,14,48,65,2.8,1012,12,10,140,9,21613
2015-04-26,16,7,0.0,9.1,3,50,01:08 PM,02:12 AM,06:14 AM,07:52 PM,4,10,11,10,14,65,66,0.0,1006,16,10,152,10,21613
2015-04-27,15,9,0.0,10.4,3,57,02:03 PM,02:47 AM,06:12 AM,07:52 PM,5,11,12,11,21,43,64,0.0,1009,15,10,210,14,21613
2015-04-28,18,12,0.0,10.4,4,64,02:58 PM,03:19 AM,06:11 AM,07:53 PM,10,14,15,14,23,44,76,0.7,1015,18,10,180,14,21613
2015-04-29,21,11,0.0,11.6,5,71,03:53 PM,03:50 AM,06:10 AM,07:54 PM,9,15,16,15,22,7,67,0.0,1008,21,10,264,12,21613
2015-04-30,20,12,0.0,6.7,4,77,04:48 PM,04:20 AM,06:09 AM,07:55 PM,11,15,16,15,15,59,75,1.6,1007,20,10,179,9,21613
2015-05-01,14,9,0.0,8.0,3,84,05:44 PM,04:50 AM,06:07 AM,07:56 PM,8,10,12,10,22,69,79,0.8,1013,14,9,61,16,21613
2015-05-02,20,7,0.0,11.6,5,91,06:41 PM,05:22 AM,06:06 AM,07:57 PM,9,13,14,13,14,28,73,0.0,1016,20,10,168,8,21613
2015-05-03,24,13,0.0,11.6,6,98,07:39 PM,05:55 AM,06:05 AM,07:58 PM,9,18,19,18,21,9,58,0.0,1020,24,10,244,12,21613
2015-05-04,26,16,0.0,11.6,6,95,08:37 PM,06:31 AM,06:04 AM,07:59 PM,12,20,20,20,34,9,59,0.0,1023,26,10,205,19,21613
2015-05-05,26,18,0.0,11.6,6,89,09:35 PM,07:13 AM,06:03 AM,08:00 PM,15,22,22,21,28,15,71,0.0,1023,26,10,213,16,21613
2015-05-06,25,16,0.0,11.6,5,82,10:31 PM,07:58 AM,06:02 AM,08:01 PM,16,20,20,20,19,15,79,10.2,1023,25,9,171,10,21613
2015-05-07,24,14,0.0,11.6,6,75,11:25 PM,08:49 AM,06:01 AM,08:02 PM,14,18,19,18,14,19,73,0.0,1022,24,10,134,8,21613
2015-05-08,25,14,0.0,14.0,6,68,No moonrise,09:46 AM,06:00 AM,08:03 PM,14,20,20,20,15,4,73,0.0,1021,25,10,144,9,21613
2015-05-09,26,15,0.0,14.5,5,62,12:14 AM,10:46 AM,05:59 AM,08:04 PM,17,21,21,20,14,20,82,0.4,1023,26,8,137,8,21613
2015-05-10,27,18,0.0,13.4,5,55,01:01 AM,11:50 AM,05:58 AM,08:04 PM,18,23,23,22,21,25,82,0.0,1022,27,9,164,13,21613
2015-05-11,26,19,0.0,11.2,5,48,01:43 AM,12:55 PM,05:57 AM,08:05 PM,19,23,23,22,20,49,84,2.5,1017,26,10,185,13,21613
2015-05-12,30,20,0.0,14.5,7,41,02:23 AM,02:02 PM,05:56 AM,08:06 PM,17,26,26,25,33,17,65,0.0,1013,30,10,244,21,21613
2015-05-13,19,15,0.0,14.5,5,35,03:01 AM,03:11 PM,05:55 AM,08:07 PM,9,17,17,17,36,24,57,0.0,1021,19,10,327,25,21613
2015-05-14,19,11,0.0,14.5,5,28,03:38 AM,04:19 PM,05:54 AM,08:08 PM,6,14,15,14,20,9,57,0.0,1029,19,10,177,13,21613
2015-05-15,22,13,0.0,14.5,5,21,04:16 AM,05:29 PM,05:53 AM,08:09 PM,10,17,18,17,25,13,64,0.0,1025,22,10,185,16,21613
2015-05-16,27,17,0.0,13.4,5,14,04:56 AM,06:37 PM,05:52 AM,08:10 PM,17,23,23,22,29,35,76,0.1,1022,27,10,199,18,21613
2015-05-17,27,20,0.0,12.4,5,7,05:39 AM,07:44 PM,05:51 AM,08:11 PM,19,24,24,22,18,66,84,7.7,1021,27,9,230,10,21613
2015-05-18,28,20,0.0,14.5,6,1,06:25 AM,08:48 PM,05:51 AM,08:12 PM,20,25,25,24,15,30,80,10.0,1018,28,9,189,8,21613
2015-05-19,28,19,0.0,12.4,5,6,07:15 AM,09:47 PM,05:50 AM,08:12 PM,19,24,24,23,16,44,81,0.4,1013,28,8,199,9,21613
2015-05-20,20,15,0.0,14.5,5,13,08:08 AM,10:40 PM,05:49 AM,08:13 PM,10,18,18,18,30,7,62,0.0,1014,20,10,255,21,21613
2015-05-21,14,11,0.0,9.2,3,20,09:04 AM,11:27 PM,05:48 AM,08:14 PM,8,10,12,10,23,77,78,7.1,1014,14,9,93,14,21613
2015-05-22,22,11,0.0,14.5,5,26,10:00 AM,No moonset,05:48 AM,08:15 PM,9,16,17,16,33,13,63,0.0,1018,22,10,290,21,21613
2015-05-23,19,13,0.0,14.5,5,33,10:57 AM,12:09 AM,05:47 AM,08:16 PM,4,15,15,15,21,3,48,0.0,1029,19,10,204,13,21613
2015-05-24,25,14,0.0,14.5,6,40,11:53 AM,12:46 AM,05:46 AM,08:17 PM,13,19,20,19,29,10,70,0.0,1028,25,10,195,18,21613
2015-05-25,26,18,0.0,14.5,6,47,12:49 PM,01:20 AM,05:46 AM,08:17 PM,15,22,22,22,37,8,68,0.0,1025,26,10,197,24,21613
2015-05-26,27,19,0.0,14.5,6,54,01:44 PM,01:51 AM,05:45 AM,08:18 PM,17,24,24,22,37,4,74,0.0,1023,27,10,191,25,21613
2015-05-27,29,21,0.0,14.5,6,60,02:39 PM,02:21 AM,05:45 AM,08:19 PM,20,26,26,24,38,23,80,1.6,1021,29,10,191,25,21613
2015-05-28,28,21,0.0,14.5,7,67,03:34 PM,02:51 AM,05:44 AM,08:20 PM,20,26,26,24,24,24,81,1.3,1022,28,10,200,15,21613
2015-05-29,28,20,0.0,13.4,5,74,04:30 PM,03:22 AM,05:44 AM,08:20 PM,19,24,24,23,18,21,80,8.0,1023,28,9,158,10,21613
2015-05-30,28,20,0.0,14.5,7,81,05:28 PM,03:54 AM,05:43 AM,08:21 PM,19,25,25,24,28,9,76,0.2,1021,28,10,184,19,21613
2015-05-31,29,21,0.0,14.5,7,87,06:26 PM,04:29 AM,05:43 AM,08:22 PM,19,26,26,24,33,13,74,0.6,1018,29,10,192,22,21613
2015-06-01,30,22,0.0,14.5,6,94,07:25 PM,05:09 AM,05:42 AM,08:22 PM,20,27,27,25,28,33,78,17.3,1016,30,8,195,18,21613
2015-06-02,21,14,0.0,9.3,4,100,08:23 PM,05:53 AM,05:42 AM,08:23 PM,16,18,18,18,21,89,91,3.9,1018,21,7,62,15,21613
2015-06-03,16,14,0.0,9.3,4,92,09:19 PM,06:42 AM,05:42 AM,08:24 PM,14,14,15,14,31,100,91,5.8,1020,16,6,50,21,21613
2015-06-04,19,15,0.0,9.3,4,86,10:11 PM,07:38 AM,05:41 AM,08:24 PM,15,16,16,16,30,100,91,1.7,1021,19,9,55,21,21613
2015-06-05,22,15,0.0,9.3,4,79,11:00 PM,08:38 AM,05:41 AM,08:25 PM,16,17,19,17,16,94,88,0.7,1016,22,8,85,11,21613
2015-06-06,26,16,0.0,14.5,5,72,11:44 PM,09:42 AM,05:41 AM,08:26 PM,17,21,21,21,18,32,82,10.7,1014,26,8,179,12,21613
2015-06-07,24,15,0.0,14.5,6,65,No moonrise,10:48 AM,05:40 AM,08:26 PM,14,19,20,19,22,9,72,0.0,1020,24,10,130,14,21613
2015-06-08,28,18,0.0,14.5,6,58,12:25 AM,11:55 AM,05:40 AM,08:27 PM,17,24,24,23,43,16,70,0.1,1014,28,10,191,29,21613
2015-06-09,29,21,0.0,14.5,7,52,01:03 AM,01:02 PM,05:40 AM,08:27 PM,18,26,26,24,32,32,69,0.6,1008,29,9,237,21,21613
2015-06-10,28,18,0.0,14.5,6,45,01:40 AM,02:09 PM,05:40 AM,08:28 PM,15,24,24,23,16,2,64,0.0,1012,28,10,205,9,21613
