date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2015-01-15,1,-2,0.0,9.8,1,34,03:14 AM,01:54 PM,08:23 AM,06:04 PM,-7,-5,-1,-5,15,36,64,0.0,1020,1,10,289,10,21901
2015-01-16,5,-3,0.0,9.8,1,27,04:15 AM,02:38 PM,08:22 AM,06:05 PM,-5,-5,1,-5,32,15,65,0.0,1017,5,10,287,20,21901
2015-01-17,-0,-5,0.0,9.8,1,20,05:16 AM,03:30 PM,08:22 AM,06:06 PM,-13,-7,-2,-7,16,18,47,0.0,1027,-0,10,138,11,21901
2015-01-18,4,0,0.0,4.9,1,13,06:14 AM,04:29 PM,08:21 AM,06:07 PM,1,-1,2,-1,16,65,94,40.1,1014,4,7,221,8,21901
2015-01-19,6,0,0.0,8.3,1,7,07:10 AM,05:34 PM,08:21 AM,06:08 PM,-1,-2,2,-2,26,37,77,0.0,1013,6,10,273,14,21901
2015-01-20,7,-0,0.0,9.9,2,0,08:02 AM,06:43 PM,08:20 AM,06:09 PM,-1,1,3,1,9,34,79,0.2,1015,7,10,260,5,21901
2015-01-21,1,-2,0.2,5.0,1,7,08:48 AM,07:56 PM,08:20 AM,06:10 PM,-4,-4,-1,-4,12,68,80,8.0,1021,1,8,65,8,21901
2015-01-22,4,-3,0.0,8.3,1,14,09:31 AM,09:08 PM,08:19 AM,06:12 PM,-1,-3,0,-3,16,53,90,0.0,1025,4,6,276,9,21901
2015-01-23,2,-2,0.0,9.9,2,20,10:10 AM,10:19 PM,08:19 AM,06:13 PM,-2,-2,1,-2,11,29,83,2.8,1024,2,10,188,7,21901
2015-01-24,2,-0,0.0,8.3,1,27,10:47 AM,11:29 PM,08:18 AM,06:14 PM,0,-4,1,-4,27,74,94,26.9,1002,2,7,212,17,21901
2015-01-25,7,-0,0.0,6.6,1,34,11:24 AM,No moonset,08:17 AM,06:15 PM,0,-1,3,-1,25,54,85,0.8,1010,7,8,219,14,21901
2015-01-26,-1,-4,0.8,5.0,1,41,12:01 PM,12:36 AM,08:16 AM,06:16 PM,-3,-9,-2,-9,37,100,91,6.5,1010,-1,3,49,26,21901
2015-01-27,-2,-7,0.6,8.3,1,48,12:40 PM,01:42 AM,08:16 AM,06:17 PM,-6,-11,-4,-11,35,82,86,0.7,1009,-2,8,335,23,21901
2015-01-28,-2,-9,0.0,10.0,2,54,01:22 PM,02:44 AM,08:15 AM,06:19 PM,-9,-14,-6,-14,35,8,80,0.0,1021,-2,10,324,22,21901
2015-01-29,-0,-8,0.6,5.0,1,61,02:06 PM,03:44 AM,08:14 AM,06:20 PM,-7,-8,-3,-8,19,61,76,1.2,1023,-0,8,188,11,21901
2015-01-30,1,-9,0.0,8.3,1,68,02:55 PM,04:40 AM,08:13 AM,06:21 PM,-5,-9,-2,-9,40,46,78,0.6,1016,1,7,292,26,21901
2015-01-31,-4,-11,0.0,10.0,1,75,03:46 PM,05:31 AM,08:12 AM,06:22 PM,-12,-15,-7,-15,32,15,70,0.0,1025,-4,10,307,23,21901
2015-02-01,3,-6,0.0,6.7,1,81,04:39 PM,06:17 AM,08:12 AM,06:23 PM,-6,-4,-1,-4,13,66,69,0.9,1022,3,8,199,8,21901
2015-02-02,8,-6,0.0,6.7,1,88,05:35 PM,06:59 AM,08:11 AM,06:25 PM,-2,-6,0,-6,38,78,87,22.4,1004,8,7,238,23,21901
2015-02-03,-2,-8,0.0,10.2,1,95,06:30 PM,07:37 AM,08:10 AM,06:26 PM,-12,-10,-5,-10,22,18,58,0.0,1026,-2,10,257,15,21901
2015-02-04,5,-3,0.0,10.2,2,98,07:26 PM,08:11 AM,08:09 AM,06:27 PM,-4,-3,1,-3,23,34,67,0.0,1021,5,10,171,13,21901
2015-02-05,-3,-8,0.0,10.0,1,92,08:21 PM,08:43 AM,08:08 AM,06:28 PM,-8,-11,-3,-11,39,31,70,0.2,1019,-3,7,318,27,21901
2015-02-06,1,-9,0.0,10.2,2,85,09:17 PM,09:13 AM,08:07 AM,06:29 PM,-14,-10,-4,-10,17,10,47,0.0,1025,1,10,282,13,21901
2015-02-07,5,-2,0.0,10.2,2,78,10:12 PM,09:43 AM,08:06 AM,06:30 PM,-7,-2,1,-2,15,31,58,0.0,1020,5,10,195,9,21901
2015-02-08,8,1,0.0,10.0,1,71,11:08 PM,10:12 AM,08:05 AM,06:32 PM,-0,2,3,2,13,63,77,0.0,1012,8,10,115,7,21901
2015-02-09,2,-2,0.2,5.2,1,64,No moonrise,10:42 AM,08:03 AM,06:33 PM,-1,-5,0,-5,27,97,88,0.7,1013,2,9,48,19,21901
2015-02-10,3,-2,0.4,5.2,1,58,12:04 AM,11:15 AM,08:02 AM,06:34 PM,-3,-6,0,-6,28,92,81,0.5,1017,3,9,16,20,21901
2015-02-11,4,-4,0.0,10.3,2,51,01:02 AM,11:51 AM,08:01 AM,06:35 PM,-6,-5,-1,-5,17,17,69,0.0,1017,4,10,180,11,21901
2015-02-12,5,-8,0.0,10.0,1,44,02:00 AM,12:31 PM,08:00 AM,06:36 PM,-6,-7,-1,-7,32,32,68,0.2,1012,5,9,267,23,21901
2015-02-13,-6,-11,0.0,10.8,2,37,02:59 AM,01:18 PM,07:59 AM,06:38 PM,-18,-17,-8,-17,28,8,47,0.0,1023,-6,10,302,22,21901
2015-02-14,2,-6,0.3,5.4,1,31,03:57 AM,02:11 PM,07:58 AM,06:39 PM,-11,-9,-3,-9,26,78,55,1.3,1009,2,7,213,18,21901
2015-02-15,-12,-15,0.0,10.8,1,24,04:53 AM,03:11 PM,07:56 AM,06:40 PM,-19,-26,-13,-26,57,49,63,0.0,1017,-12,9,312,42,21901
2015-02-16,-10,-17,1.7,7.0,1,17,05:46 AM,04:17 PM,07:55 AM,06:41 PM,-19,-21,-13,-21,22,47,65,2.0,1025,-10,9,282,16,21901
2015-02-17,-6,-11,7.7,10.9,1,10,06:35 AM,05:28 PM,07:54 AM,06:42 PM,-11,-14,-9,-14,14,44,89,9.1,1014,-6,7,220,9,21901
2015-02-18,-3,-11,0.0,10.1,1,3,07:20 AM,06:41 PM,07:53 AM,06:43 PM,-9,-12,-7,-12,20,45,81,0.7,1012,-3,9,260,12,21901
2015-02-19,-9,-16,0.0,8.5,1,3,08:02 AM,07:55 PM,07:51 AM,06:45 PM,-15,-22,-12,-22,41,45,78,0.2,1016,-9,9,296,26,21901
2015-02-20,-11,-19,0.0,11.0,2,10,08:41 AM,09:08 PM,07:50 AM,06:46 PM,-18,-24,-15,-24,29,7,78,0.0,1029,-11,10,254,18,21901
2015-02-21,-2,-13,4.8,7.0,1,17,09:20 AM,10:19 PM,07:49 AM,06:47 PM,-8,-14,-7,-14,25,66,93,19.7,1029,-2,6,176,15,21901
2015-02-22,2,-1,0.0,7.0,1,24,09:59 AM,11:28 PM,07:47 AM,06:48 PM,1,-2,1,-2,11,95,98,4.1,1022,2,4,202,6,21901
2015-02-23,-5,-12,0.1,11.0,1,30,10:38 AM,No moonset,07:46 AM,06:49 PM,-9,-14,-7,-14,33,38,82,0.2,1029,-5,9,336,21,21901
2015-02-24,-6,-15,0.0,11.1,2,37,11:21 AM,12:34 AM,07:45 AM,06:50 PM,-13,-16,-11,-16,14,15,84,0.0,1023,-6,10,108,9,21901
2015-02-25,1,-9,0.0,11.1,2,44,12:05 PM,01:37 AM,07:43 AM,06:51 PM,-6,-8,-4,-8,17,29,86,0.0,1013,1,10,258,9,21901
2015-02-26,-0,-6,2.6,5.6,1,51,12:53 PM,02:34 AM,07:42 AM,06:52 PM,-4,-8,-3,-8,19,90,91,3.0,1016,-0,6,84,12,21901
2015-02-27,-5,-8,0.9,10.1,1,58,01:43 PM,03:28 AM,07:40 AM,06:54 PM,-8,-11,-6,-11,20,56,87,1.0,1030,-5,6,230,12,21901
2015-02-28,-3,-12,0.0,11.2,2,64,02:35 PM,04:15 AM,07:39 AM,06:55 PM,-12,-13,-9,-13,14,13,78,0.0,1042,-3,10,198,8,21901
2015-03-01,-1,-10,1.4,5.6,1,71,03:30 PM,04:59 AM,07:37 AM,06:56 PM,-6,-8,-5,-8,11,82,89,12.2,1034,-1,7,174,7,21901
2015-03-02,0,-4,0.0,11.2,1,78,04:24 PM,05:38 AM,07:36 AM,06:57 PM,-3,-6,-1,-6,30,47,89,0.6,1025,0,8,297,17,21901
2015-03-03,0,-8,3.1,7.1,1,85,05:20 PM,06:13 AM,07:35 AM,06:58 PM,-5,-9,-4,-9,22,67,90,17.7,1026,0,9,196,13,21901
2015-03-04,3,1,0.0,5.6,1,91,06:15 PM,06:45 AM,07:33 AM,06:59 PM,2,-0,2,-0,15,98,99,10.3,1013,3,7,225,8,21901
2015-03-05,-1,-7,9.9,5.8,1,98,07:11 PM,07:16 AM,07:32 AM,07:00 PM,-4,-9,-3,-9,29,90,93,17.9,1022,-1,7,301,19,21901
2015-03-06,-4,-14,0.0,11.6,2,95,08:06 PM,07:46 AM,07:30 AM,07:01 PM,-12,-15,-9,-15,18,1,80,0.0,1033,-4,10,332,11,21901
2015-03-07,2,-10,0.0,11.6,2,88,09:02 PM,08:15 AM,07:28 AM,07:02 PM,-5,-9,-4,-9,23,24,87,0.1,1025,2,10,221,13,21901
2015-03-08,5,1,0.0,11.6,2,82,09:58 PM,08:45 AM,07:27 AM,07:03 PM,2,-1,3,-1,22,35,92,0.0,1021,5,9,235,11,21901
2015-03-09,9,1,0.0,8.7,2,75,10:55 PM,09:17 AM,07:25 AM,07:04 PM,2,3,4,3,13,68,85,0.9,1023,9,7,195,7,21901
2015-03-10,10,2,0.0,8.8,2,68,11:53 PM,09:52 AM,07:24 AM,07:05 PM,1,3,6,3,21,59,74,1.6,1021,10,10,152,13,21901
2015-03-11,12,4,0.0,10.2,2,61,No moonrise,10:30 AM,07:22 AM,07:07 PM,3,5,7,5,20,61,76,0.1,1018,12,9,209,13,21901
2015-03-12,10,4,0.0,8.8,2,54,12:50 AM,11:13 AM,07:21 AM,07:08 PM,2,4,6,4,25,57,74,1.3,1016,10,10,208,16,21901
2015-03-13,9,3,0.0,8.8,2,48,01:47 AM,12:02 PM,07:19 AM,07:09 PM,0,2,5,2,25,61,73,1.3,1016,9,9,198,17,21901
2015-03-14,9,3,0.0,11.6,2,41,02:41 AM,12:57 PM,07:17 AM,07:10 PM,1,2,5,2,26,57,75,2.0,1014,9,9,190,17,21901
2015-03-15,9,3,0.0,10.2,2,34,03:34 AM,01:58 PM,07:16 AM,07:11 PM,2,3,6,3,23,59,79,0.1,1014,9,9,207,14,21901
2015-03-16,9,3,0.0,7.4,2,27,04:23 AM,03:04 PM,07:14 AM,07:12 PM,2,3,6,3,20,63,81,1.5,1017,9,8,179,13,21901
2015-03-17,10,2,0.0,8.8,2,21,05:09 AM,04:14 PM,07:13 AM,07:13 PM,1,4,6,4,17,58,75,0.5,1021,10,9,197,11,21901
2015-03-18,12,3,0.0,8.8,2,14,05:51 AM,05:27 PM,07:11 AM,07:14 PM,3,5,8,5,20,59,75,0.8,1019,12,9,185,12,21901
2015-03-19,8,0,0.0,11.6,2,7,06:31 AM,06:39 PM,07:09 AM,07:15 PM,-6,2,4,2,15,33,52,0.8,1025,8,10,113,9,21901
2015-03-20,2,0,2.8,6.0,1,0,07:11 AM,07:53 PM,07:08 AM,07:16 PM,-1,-3,1,-3,24,99,86,23.6,1023,2,7,68,16,21901
2015-03-21,9,-1,0.0,8.8,2,7,07:50 AM,09:05 PM,07:06 AM,07:17 PM,3,2,4,2,15,58,89,0.8,1018,9,9,246,10,21901
2015-03-22,6,-1,0.0,11.6,2,13,08:30 AM,10:14 PM,07:05 AM,07:18 PM,-3,-3,2,-3,28,12,67,0.8,1021,6,10,328,18,21901
2015-03-23,6,-3,0.0,11.6,2,20,09:13 AM,11:21 PM,07:03 AM,07:19 PM,-9,-4,1,-4,17,35,50,0.0,1025,6,10,101,12,21901
2015-03-24,6,-1,0.1,8.8,1,27,09:58 AM,No moonset,07:01 AM,07:20 PM,-5,1,3,1,9,59,56,0.1,1028,6,10,162,6,21901
2015-03-25,7,0,0.0,6.1,2,34,10:46 AM,12:23 AM,07:00 AM,07:21 PM,-2,1,4,1,13,84,67,0.7,1027,7,9,141,9,21901
2015-03-26,19,6,0.0,7.6,3,40,11:37 AM,01:20 AM,06:58 AM,07:22 PM,10,9,11,9,24,92,92,2.2,1011,19,7,191,15,21901
2015-03-27,8,4,0.0,7.7,2,47,12:30 PM,02:11 AM,06:56 AM,07:23 PM,2,2,5,2,24,77,77,11.3,1009,8,9,303,16,21901
2015-03-28,3,-2,0.0,6.3,1,54,01:24 PM,02:57 AM,06:55 AM,07:24 PM,-7,-6,0,-6,32,77,60,0.3,1015,3,8,324,24,21901
2015-03-29,7,-4,0.0,11.6,2,61,02:19 PM,03:37 AM,06:53 AM,07:25 PM,-11,-4,1,-4,22,12,44,0.0,1025,7,10,283,15,21901
2015-03-30,12,2,0.0,11.6,2,67,03:14 PM,04:13 AM,06:52 AM,07:26 PM,-0,3,7,3,31,47,63,1.6,1014,12,9,248,19,21901
2015-03-31,15,3,0.0,11.6,3,74,04:09 PM,04:47 AM,06:50 AM,07:27 PM,3,5,8,5,25,23,77,8.8,1010,15,10,233,15,21901
2015-04-01,11,1,0.0,11.6,3,81,05:05 PM,05:18 AM,06:48 AM,07:28 PM,0,2,6,2,23,4,69,0.0,1020,11,10,261,15,21901
2015-04-02,17,4,0.0,9.0,3,88,06:00 PM,05:48 AM,06:47 AM,07:29 PM,4,8,10,8,33,41,66,0.2,1021,17,9,192,21,21901
2015-04-03,18,14,0.0,6.4,4,95,06:56 PM,06:17 AM,06:45 AM,07:30 PM,14,15,15,15,31,75,90,8.0,1010,18,9,204,18,21901
2015-04-04,11,6,0.0,11.6,2,100,07:53 PM,06:47 AM,06:44 AM,07:31 PM,2,6,9,6,45,13,63,10.8,1014,11,9,300,29,21901
2015-04-05,16,5,0.0,11.6,4,92,08:49 PM,07:19 AM,06:42 AM,07:32 PM,1,7,10,7,32,11,58,0.0,1024,16,10,219,20,21901
2015-04-06,20,7,0.0,11.6,5,85,09:47 PM,07:53 AM,06:40 AM,07:33 PM,7,12,13,12,25,8,69,0.0,1023,20,10,181,15,21901
2015-04-07,22,9,0.0,10.3,4,78,10:45 PM,08:30 AM,06:39 AM,07:34 PM,13,15,16,15,25,61,83,0.7,1021,22,9,161,16,21901
2015-04-08,8,5,0.0,6.5,2,72,11:42 PM,09:12 AM,06:37 AM,07:35 PM,5,3,7,3,30,100,87,2.2,1024,8,5,66,21,21901
2015-04-09,8,5,0.0,6.5,2,65,No moonrise,09:58 AM,06:36 AM,07:36 PM,4,3,6,3,19,98,83,0.1,1025,8,10,79,14,21901
2015-04-10,16,6,0.0,9.1,3,58,12:36 AM,10:50 AM,06:34 AM,07:37 PM,9,9,10,9,16,72,90,5.8,1014,16,9,181,11,21901
2015-04-11,14,8,0.0,11.6,4,51,01:29 AM,11:48 AM,06:33 AM,07:38 PM,5,8,11,8,31,8,66,0.0,1019,14,10,310,20,21901
2015-04-12,17,7,0.0,11.6,4,44,02:17 AM,12:50 PM,06:31 AM,07:39 PM,3,11,12,11,13,9,55,0.0,1026,17,10,234,8,21901
2015-04-13,16,8,0.0,9.1,3,38,03:02 AM,01:56 PM,06:30 AM,07:40 PM,6,11,12,11,20,51,71,0.6,1019,16,9,223,12,21901
2015-04-14,17,8,0.0,9.1,3,31,03:45 AM,03:05 PM,06:28 AM,07:41 PM,8,12,13,12,20,58,74,0.9,1020,17,9,192,12,21901
2015-04-15,16,10,0.0,10.3,3,24,04:24 AM,04:15 PM,06:27 AM,07:42 PM,8,10,12,10,23,53,76,2.5,1021,16,10,149,15,21901
2015-04-16,15,10,0.0,10.3,3,17,05:03 AM,05:27 PM,06:25 AM,07:43 PM,6,10,12,10,29,52,67,0.0,1028,15,10,94,16,21901
2015-04-17,22,12,0.0,9.1,4,11,05:42 AM,06:39 PM,06:24 AM,07:44 PM,13,16,17,16,16,54,83,7.9,1018,22,9,213,10,21901
2015-04-18,25,12,0.0,11.6,6,4,06:21 AM,07:50 PM,06:22 AM,07:45 PM,10,18,19,18,17,8,63,0.3,1016,25,10,201,10,21901
2015-04-19,18,10,0.0,10.4,3,3,07:02 AM,08:59 PM,06:21 AM,07:46 PM,6,11,13,11,38,30,60,0.5,1020,18,9,90,25,21901
2015-04-20,23,12,0.0,10.4,4,10,07:47 AM,10:05 PM,06:19 AM,07:47 PM,15,17,18,17,34,66,85,30.1,1005,23,8,159,22,21901
2015-04-21,16,12,0.0,10.4,3,16,08:34 AM,11:07 PM,06:18 AM,07:48 PM,7,13,14,13,24,45,65,0.1,1006,16,10,271,17,21901
2015-04-22,19,7,0.0,11.6,3,23,09:26 AM,No moonset,06:17 AM,07:49 PM,6,10,12,10,29,30,65,6.1,1007,19,9,245,18,21901
2015-04-23,11,4,0.0,9.1,2,30,10:19 AM,12:02 AM,06:15 AM,07:50 PM,-0,3,7,3,29,36,62,0.4,1011,11,10,296,20,21901
2015-04-24,12,1,0.0,11.6,3,37,11:14 AM,12:51 AM,06:14 AM,07:51 PM,-3,2,6,2,31,14,52,0.0,1015,12,10,314,22,21901
2015-04-25,12,3,0.0,10.4,2,44,12:10 PM,01:35 AM,06:13 AM,07:52 PM,-1,5,7,5,14,46,59,0.3,1012,12,9,282,9,21901
2015-04-26,15,6,0.0,11.6,4,50,01:06 PM,02:13 AM,06:11 AM,07:53 PM,3,9,10,9,15,49,65,1.1,1006,15,10,128,9,21901
2015-04-27,15,8,0.0,10.4,3,57,02:02 PM,02:48 AM,06:10 AM,07:54 PM,4,10,12,10,22,37,62,0.0,1009,15,10,270,16,21901
2015-04-28,18,10,0.0,9.2,4,64,02:57 PM,03:20 AM,06:09 AM,07:55 PM,9,13,15,13,19,51,75,1.6,1015,18,9,209,12,21901
2015-04-29,23,10,0.0,11.6,5,71,03:53 PM,03:50 AM,06:07 AM,07:56 PM,8,15,16,15,19,13,64,0.0,1007,23,10,296,12,21901
2015-04-30,19,12,0.0,10.4,4,77,04:48 PM,04:19 AM,06:06 AM,07:57 PM,9,14,15,14,21,44,71,0.0,1007,19,10,92,14,21901
2015-05-01,16,9,0.0,10.4,3,84,05:45 PM,04:49 AM,06:05 AM,07:58 PM,7,11,12,11,16,55,72,0.1,1014,16,10,115,11,21901
2015-05-02,22,7,0.0,11.6,4,91,06:41 PM,05:20 AM,06:04 AM,07:59 PM,9,15,15,15,8,27,69,0.7,1016,22,10,194,5,21901
2015-05-03,25,14,0.0,11.6,6,98,07:40 PM,05:53 AM,06:03 AM,08:00 PM,10,19,19,19,12,22,58,0.0,1019,25,10,171,7,21901
2015-05-04,28,15,0.0,11.6,6,95,08:38 PM,06:29 AM,06:01 AM,08:01 PM,10,20,20,20,25,10,55,0.0,1022,28,10,206,15,21901
2015-05-05,26,16,0.0,13.4,5,89,09:37 PM,07:10 AM,06:00 AM,08:01 PM,15,21,21,21,16,33,71,7.7,1023,26,10,254,9,21901
2015-05-06,24,16,0.0,14.4,5,82,10:33 PM,07:55 AM,05:59 AM,08:02 PM,14,19,20,19,19,24,72,4.6,1023,24,10,143,13,21901
2015-05-07,25,13,0.0,13.4,6,75,11:27 PM,08:46 AM,05:58 AM,08:03 PM,12,18,19,18,13,32,70,0.0,1022,25,10,113,8,21901
2015-05-08,26,15,0.0,14.5,6,68,No moonrise,09:43 AM,05:57 AM,08:04 PM,15,20,20,20,14,8,74,0.0,1021,26,10,153,9,21901
2015-05-09,25,15,0.0,11.2,5,62,12:16 AM,10:43 AM,05:56 AM,08:05 PM,17,19,20,19,12,61,86,1.0,1023,25,8,106,7,21901
2015-05-10,27,16,0.0,14.5,5,55,01:02 AM,11:47 AM,05:55 AM,08:06 PM,17,22,22,21,14,43,80,0.5,1022,27,7,162,9,21901
2015-05-11,27,17,0.0,14.5,5,48,01:44 AM,12:53 PM,05:54 AM,08:07 PM,18,22,22,22,12,36,83,0.8,1018,27,8,151,8,21901
2015-05-12,28,18,0.0,14.5,7,41,02:23 AM,02:01 PM,05:53 AM,08:08 PM,15,24,24,23,28,14,65,0.0,1013,28,8,253,19,21901
2015-05-13,18,12,0.0,12.3,4,35,03:01 AM,03:10 PM,05:52 AM,08:09 PM,7,14,15,14,32,38,58,0.0,1021,18,10,321,21,21901
2015-05-14,22,8,0.0,14.5,5,28,03:38 AM,04:19 PM,05:51 AM,08:10 PM,5,13,15,13,17,8,56,0.0,1029,22,10,197,10,21901
2015-05-15,22,11,0.0,14.5,5,21,04:15 AM,05:29 PM,05:50 AM,08:11 PM,9,16,17,16,18,23,63,0.0,1025,22,10,198,12,21901
2015-05-16,27,14,0.0,13.4,5,14,04:54 AM,06:38 PM,05:49 AM,08:12 PM,17,22,22,21,18,45,79,3.4,1021,27,9,199,12,21901
2015-05-17,25,18,0.0,10.2,5,7,05:37 AM,07:46 PM,05:48 AM,08:13 PM,19,22,22,21,8,59,89,14.7,1020,25,9,207,4,21901
2015-05-18,28,18,0.0,14.5,6,1,06:22 AM,08:49 PM,05:47 AM,08:14 PM,19,24,24,23,16,39,82,19.1,1018,28,9,137,10,21901
2015-05-19,27,17,0.0,11.3,5,6,07:12 AM,09:49 PM,05:47 AM,08:15 PM,18,23,23,22,13,69,80,2.6,1013,27,9,189,9,21901
2015-05-20,18,12,0.0,14.5,5,13,08:05 AM,10:42 PM,05:46 AM,08:15 PM,8,14,15,14,30,13,62,0.0,1015,18,10,290,20,21901
2015-05-21,13,9,0.0,10.3,3,20,09:01 AM,11:29 PM,05:45 AM,08:16 PM,7,10,11,10,13,69,76,1.2,1015,13,8,170,8,21901
2015-05-22,22,8,0.0,14.5,5,26,09:57 AM,No moonset,05:44 AM,08:17 PM,7,14,16,14,32,13,62,0.0,1017,22,10,299,20,21901
2015-05-23,20,8,0.0,13.4,4,33,10:54 AM,12:10 AM,05:44 AM,08:18 PM,3,13,14,13,19,17,50,0.0,1029,20,10,249,11,21901
2015-05-24,25,12,0.0,14.5,6,40,11:51 AM,12:47 AM,05:43 AM,08:19 PM,11,18,18,18,16,8,67,0.0,1027,25,10,205,10,21901
2015-05-25,26,16,0.0,14.5,6,47,12:47 PM,01:20 AM,05:42 AM,08:20 PM,15,22,22,21,27,11,72,0.0,1024,26,10,189,18,21901
2015-05-26,27,17,0.0,14.5,6,54,01:43 PM,01:51 AM,05:42 AM,08:20 PM,17,23,23,22,27,19,77,0.0,1022,27,10,196,18,21901
2015-05-27,28,20,0.0,13.5,6,60,02:38 PM,02:21 AM,05:41 AM,08:21 PM,20,25,25,23,27,35,82,2.8,1021,28,10,201,18,21901
2015-05-28,30,20,0.0,14.5,6,67,03:34 PM,02:50 AM,05:41 AM,08:22 PM,19,26,26,24,11,32,75,6.4,1021,30,8,198,7,21901
2015-05-29,28,17,0.0,14.5,5,74,04:31 PM,03:20 AM,05:40 AM,08:23 PM,18,23,23,22,23,17,75,8.8,1024,28,9,122,13,21901
2015-05-30,28,18,0.0,14.5,7,81,05:29 PM,03:52 AM,05:40 AM,08:24 PM,18,24,24,23,22,12,77,1.3,1020,28,9,192,15,21901
2015-05-31,29,19,0.0,14.5,6,87,06:27 PM,04:27 AM,05:39 AM,08:24 PM,19,25,25,24,22,12,75,3.2,1017,29,10,195,14,21901
2015-06-01,28,16,0.0,12.4,5,94,07:27 PM,05:06 AM,05:39 AM,08:25 PM,19,23,23,22,22,62,87,28.1,1017,28,6,134,13,21901
2015-06-02,15,12,0.0,9.3,3,100,08:25 PM,05:50 AM,05:38 AM,08:26 PM,12,12,14,12,22,100,92,3.1,1019,15,6,40,16,21901
2015-06-03,20,13,0.0,9.3,4,92,09:21 PM,06:39 AM,05:38 AM,08:26 PM,12,15,15,15,19,99,80,3.1,1022,20,8,74,14,21901
2015-06-04,18,13,0.0,9.3,4,86,10:13 PM,07:35 AM,05:38 AM,08:27 PM,12,14,15,14,21,100,81,1.5,1022,18,6,65,15,21901
2015-06-05,24,13,0.0,9.3,4,79,11:02 PM,08:35 AM,05:37 AM,08:28 PM,15,17,18,17,12,85,85,1.2,1017,24,8,86,9,21901
2015-06-06,25,17,0.0,13.5,5,72,11:46 PM,09:40 AM,05:37 AM,08:28 PM,17,22,22,21,17,35,82,10.0,1014,25,9,193,11,21901
2015-06-07,24,15,0.0,13.5,5,65,No moonrise,10:46 AM,05:37 AM,08:29 PM,14,19,20,19,20,30,75,0.0,1020,24,8,148,14,21901
2015-06-08,27,16,0.0,14.5,5,58,12:25 AM,11:53 AM,05:37 AM,08:29 PM,17,23,23,22,30,26,74,0.7,1013,27,10,186,20,21901
2015-06-09,28,19,0.0,13.5,5,52,01:03 AM,01:01 PM,05:36 AM,08:30 PM,17,23,23,23,23,40,72,1.6,1007,28,8,252,16,21901
