date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2015-02-07,7,-2,0.0,10.3,2,78,10:11 PM,09:42 AM,08:04 AM,06:31 PM,-6,-2,2,-2,19,23,56,0.0,1020,7,10,151,11,21629
2015-02-08,12,2,0.0,10.3,3,71,11:07 PM,10:11 AM,08:03 AM,06:32 PM,2,4,6,4,15,23,77,0.0,1012,12,10,169,8,21629
2015-02-09,4,-0,0.0,5.2,1,64,No moonrise,10:42 AM,08:02 AM,06:34 PM,1,-2,3,-2,28,84,87,1.5,1012,4,9,43,20,21629
2015-02-10,2,-2,0.9,5.2,1,58,12:03 AM,11:15 AM,08:01 AM,06:35 PM,-1,-6,0,-6,32,98,90,15.7,1016,2,7,17,23,21629
2015-02-11,4,-3,0.0,10.4,2,51,01:00 AM,11:52 AM,08:00 AM,06:36 PM,-5,-5,0,-5,23,20,72,0.0,1017,4,10,52,15,21629
2015-02-12,5,-5,0.0,8.5,1,44,01:58 AM,12:32 PM,07:58 AM,06:37 PM,-4,-5,1,-5,32,50,72,0.5,1012,5,9,270,22,21629
2015-02-13,-4,-9,0.0,10.8,2,37,02:57 AM,01:19 PM,07:57 AM,06:38 PM,-18,-14,-7,-14,29,7,42,0.0,1023,-4,10,303,23,21629
2015-02-14,4,-5,0.0,7.0,1,31,03:55 AM,02:12 PM,07:56 AM,06:39 PM,-11,-7,-1,-7,36,60,48,3.0,1010,4,7,216,25,21629
2015-02-15,-10,-12,0.0,10.9,2,24,04:51 AM,03:12 PM,07:55 AM,06:40 PM,-18,-23,-11,-23,57,44,59,1.3,1017,-10,8,313,43,21629
2015-02-16,-8,-15,3.7,7.0,1,17,05:44 AM,04:18 PM,07:54 AM,06:42 PM,-17,-19,-12,-19,22,58,67,4.3,1025,-8,8,279,16,21629
2015-02-17,-6,-10,14.2,10.9,1,10,06:33 AM,05:29 PM,07:53 AM,06:43 PM,-10,-15,-9,-15,19,56,89,16.7,1014,-6,7,226,13,21629
2015-02-18,-4,-10,0.0,10.1,1,3,07:19 AM,06:41 PM,07:51 AM,06:44 PM,-9,-12,-6,-12,23,52,81,0.7,1012,-4,9,230,13,21629
2015-02-19,-9,-13,0.1,7.0,1,3,08:01 AM,07:55 PM,07:50 AM,06:45 PM,-14,-21,-11,-21,44,58,78,0.2,1017,-9,9,293,27,21629
2015-02-20,-11,-19,0.1,11.0,2,10,08:40 AM,09:07 PM,07:49 AM,06:46 PM,-18,-24,-15,-24,31,15,80,0.1,1030,-11,10,277,19,21629
2015-02-21,1,-13,1.3,7.0,1,17,09:20 AM,10:18 PM,07:47 AM,06:47 PM,-7,-12,-5,-12,26,59,89,8.4,1029,1,9,182,15,21629
2015-02-22,2,1,0.0,5.5,1,24,09:59 AM,11:27 PM,07:46 AM,06:48 PM,1,-2,1,-2,11,100,99,4.2,1022,2,3,211,6,21629
2015-02-23,-2,-10,0.0,11.0,1,30,10:39 AM,No moonset,07:45 AM,06:49 PM,-7,-12,-4,-12,34,41,81,0.1,1028,-2,7,347,23,21629
2015-02-24,-4,-12,0.0,11.1,2,37,11:21 AM,12:32 AM,07:43 AM,06:50 PM,-12,-14,-8,-14,17,27,77,0.0,1023,-4,10,115,11,21629
2015-02-25,1,-7,0.0,10.1,1,44,12:06 PM,01:35 AM,07:42 AM,06:52 PM,-6,-6,-3,-6,17,39,81,0.0,1013,1,9,246,9,21629
2015-02-26,-1,-6,3.7,7.1,1,51,12:54 PM,02:32 AM,07:41 AM,06:53 PM,-4,-7,-3,-7,21,82,90,7.3,1015,-1,6,65,14,21629
2015-02-27,-3,-8,0.4,8.6,1,58,01:44 PM,03:26 AM,07:39 AM,06:54 PM,-7,-10,-5,-10,17,60,88,0.7,1029,-3,9,231,10,21629
2015-02-28,-4,-10,0.0,11.2,2,64,02:36 PM,04:13 AM,07:38 AM,06:55 PM,-11,-13,-8,-13,15,13,79,0.0,1042,-4,10,206,9,21629
2015-03-01,-1,-9,0.0,5.6,1,71,03:31 PM,04:57 AM,07:36 AM,06:56 PM,-6,-8,-4,-8,11,78,88,8.9,1034,-1,7,173,7,21629
2015-03-02,2,-3,0.0,11.2,1,78,04:25 PM,05:36 AM,07:35 AM,06:57 PM,-1,-5,-0,-5,30,41,91,0.2,1025,2,9,296,17,21629
2015-03-03,1,-6,0.0,7.1,1,85,05:21 PM,06:11 AM,07:33 AM,06:58 PM,-4,-7,-2,-7,24,66,86,6.2,1026,1,9,153,14,21629
2015-03-04,6,4,0.0,5.6,1,91,06:15 PM,06:44 AM,07:32 AM,06:59 PM,4,2,5,2,23,94,97,4.7,1013,6,5,179,12,21629
2015-03-05,1,-6,0.0,5.8,1,98,07:11 PM,07:15 AM,07:31 AM,07:00 PM,-2,-8,-1,-8,34,100,92,20.4,1022,1,4,265,23,21629
2015-03-06,-3,-10,0.0,11.6,2,95,08:06 PM,07:45 AM,07:29 AM,07:01 PM,-13,-12,-6,-12,20,6,61,0.0,1033,-3,10,206,14,21629
2015-03-07,2,-10,0.0,11.6,2,88,09:01 PM,08:14 AM,07:28 AM,07:02 PM,-6,-8,-3,-8,29,14,78,0.0,1026,2,10,222,16,21629
2015-03-08,8,2,0.0,11.6,3,82,09:57 PM,08:45 AM,07:26 AM,07:03 PM,2,1,4,1,27,25,84,0.0,1021,8,10,234,14,21629
2015-03-09,13,1,0.0,11.6,2,75,10:54 PM,09:18 AM,07:25 AM,07:04 PM,3,4,6,4,11,25,82,0.0,1023,13,10,119,6,21629
2015-03-10,10,4,0.0,8.8,2,68,11:51 PM,09:52 AM,07:23 AM,07:05 PM,2,4,7,4,22,51,74,1.7,1021,10,10,161,14,21629
2015-03-11,12,5,0.0,8.8,2,61,No moonrise,10:30 AM,07:21 AM,07:06 PM,3,6,8,6,23,54,75,0.1,1019,12,9,204,14,21629
2015-03-12,10,5,0.0,8.8,2,54,12:48 AM,11:14 AM,07:20 AM,07:07 PM,3,5,7,5,28,61,75,1.9,1016,10,10,202,17,21629
2015-03-13,9,4,0.0,8.8,2,48,01:44 AM,12:03 PM,07:18 AM,07:08 PM,2,3,6,3,27,64,74,1.4,1016,9,9,188,17,21629
2015-03-14,9,4,0.0,11.6,2,41,02:39 AM,12:58 PM,07:17 AM,07:09 PM,2,3,6,3,26,53,75,2.0,1014,9,9,187,17,21629
2015-03-15,10,4,0.0,11.6,2,34,03:32 AM,01:59 PM,07:15 AM,07:10 PM,3,4,7,4,24,58,77,0.7,1014,10,9,220,16,21629
2015-03-16,10,5,0.0,8.8,2,27,04:21 AM,03:05 PM,07:14 AM,07:11 PM,3,4,7,4,21,66,78,1.7,1017,10,9,178,14,21629
2015-03-17,10,3,0.0,8.8,2,21,05:07 AM,04:14 PM,07:12 AM,07:12 PM,2,4,6,4,18,60,76,0.7,1021,10,9,174,11,21629
2015-03-18,12,4,0.0,8.8,2,14,05:50 AM,05:27 PM,07:11 AM,07:13 PM,4,6,8,6,21,59,77,0.5,1019,12,9,166,12,21629
2015-03-19,8,2,0.0,11.6,2,7,06:30 AM,06:39 PM,07:09 AM,07:14 PM,-3,2,5,2,16,40,60,0.5,1025,8,10,163,10,21629
2015-03-20,2,1,0.0,6.0,1,0,07:10 AM,07:52 PM,07:07 AM,07:15 PM,0,-3,2,-3,30,98,89,27.5,1022,2,8,67,19,21629
2015-03-21,12,0,0.0,11.6,3,7,07:50 AM,09:03 PM,07:06 AM,07:16 PM,3,3,6,3,19,41,82,0.0,1018,12,10,237,12,21629
2015-03-22,9,1,0.0,11.6,3,13,08:31 AM,10:13 PM,07:04 AM,07:17 PM,-2,2,5,2,21,16,63,0.1,1020,9,10,263,14,21629
2015-03-23,6,-1,0.0,11.6,1,20,09:14 AM,11:19 PM,07:03 AM,07:18 PM,-7,-2,2,-2,20,25,51,0.0,1025,6,10,146,13,21629
2015-03-24,5,1,0.0,8.8,1,27,09:59 AM,No moonset,07:01 AM,07:19 PM,-5,-0,3,-0,13,62,56,0.0,1027,5,10,122,9,21629
2015-03-25,9,1,0.0,6.3,2,34,10:47 AM,12:21 AM,06:59 AM,07:20 PM,-0,2,5,2,14,70,70,1.3,1027,9,10,129,8,21629
2015-03-26,19,9,0.0,9.0,4,40,11:38 AM,01:18 AM,06:58 AM,07:21 PM,13,13,14,13,33,78,92,11.9,1011,19,9,205,20,21629
2015-03-27,7,5,0.0,9.0,2,47,12:31 PM,02:09 AM,06:56 AM,07:22 PM,3,2,6,2,26,71,81,8.2,1009,7,8,257,18,21629
2015-03-28,3,-1,0.0,7.7,1,54,01:25 PM,02:55 AM,06:55 AM,07:23 PM,-6,-5,1,-5,38,76,62,0.4,1015,3,8,317,27,21629
2015-03-29,5,-3,0.0,11.6,2,61,02:20 PM,03:36 AM,06:53 AM,07:24 PM,-10,-4,1,-4,26,7,44,0.0,1025,5,10,282,18,21629
2015-03-30,13,3,0.0,10.3,2,67,03:15 PM,04:12 AM,06:51 AM,07:25 PM,1,4,8,4,33,55,63,2.1,1015,13,9,249,21,21629
2015-03-31,16,5,0.0,11.6,3,74,04:10 PM,04:45 AM,06:50 AM,07:26 PM,4,7,10,7,33,19,72,10.6,1010,16,9,262,20,21629
2015-04-01,12,2,0.0,11.6,3,81,05:05 PM,05:17 AM,06:48 AM,07:27 PM,-0,3,6,3,23,1,65,0.0,1020,12,10,308,16,21629
2015-04-02,16,5,0.0,10.3,3,88,06:00 PM,05:47 AM,06:47 AM,07:28 PM,4,9,11,9,40,21,62,0.0,1022,16,10,197,25,21629
2015-04-03,20,14,0.0,7.7,4,95,06:55 PM,06:17 AM,06:45 AM,07:29 PM,14,16,17,16,43,69,84,11.7,1011,20,9,213,24,21629
2015-04-04,12,7,0.0,11.6,3,100,07:52 PM,06:47 AM,06:44 AM,07:30 PM,4,8,11,8,45,21,62,7.3,1014,12,10,300,30,21629
2015-04-05,15,6,0.0,11.6,4,92,08:48 PM,07:20 AM,06:42 AM,07:31 PM,1,8,10,8,36,11,55,0.0,1025,15,10,220,22,21629
2015-04-06,20,9,0.0,11.6,4,85,09:46 PM,07:54 AM,06:41 AM,07:32 PM,8,12,14,12,38,36,68,0.0,1024,20,10,196,23,21629
2015-04-07,22,13,0.0,9.0,4,78,10:43 PM,08:31 AM,06:39 AM,07:33 PM,13,15,17,15,30,60,83,6.5,1021,22,10,177,19,21629
2015-04-08,9,6,0.0,6.5,2,72,11:40 PM,09:13 AM,06:37 AM,07:34 PM,6,4,8,4,30,98,89,3.1,1023,9,6,54,22,21629
2015-04-09,9,6,0.0,6.5,2,65,No moonrise,10:00 AM,06:36 AM,07:35 PM,4,4,7,4,20,87,85,0.2,1024,9,10,67,15,21629
2015-04-10,22,7,0.0,9.1,4,58,12:34 AM,10:52 AM,06:34 AM,07:36 PM,11,13,14,13,17,73,87,4.8,1014,22,9,189,12,21629
2015-04-11,16,10,0.0,11.6,3,51,01:27 AM,11:49 AM,06:33 AM,07:37 PM,6,11,13,11,29,34,65,0.0,1019,16,10,317,18,21629
2015-04-12,17,7,0.0,11.6,4,44,02:15 AM,12:51 PM,06:31 AM,07:38 PM,3,11,12,11,14,4,57,0.0,1027,17,10,246,8,21629
2015-04-13,16,10,0.0,9.1,3,38,03:01 AM,01:57 PM,06:30 AM,07:39 PM,7,11,12,11,21,52,71,0.6,1019,16,10,202,13,21629
2015-04-14,17,10,0.0,9.1,3,31,03:43 AM,03:05 PM,06:28 AM,07:39 PM,8,12,13,12,23,55,75,1.6,1020,17,9,176,14,21629
2015-04-15,16,11,0.0,11.6,3,24,04:23 AM,04:15 PM,06:27 AM,07:40 PM,8,11,13,11,26,59,77,2.0,1021,16,9,146,17,21629
2015-04-16,15,10,0.0,11.6,4,17,05:02 AM,05:27 PM,06:26 AM,07:41 PM,7,12,12,12,21,37,70,0.0,1028,15,10,106,11,21629
2015-04-17,22,13,0.0,9.1,4,11,05:41 AM,06:38 PM,06:24 AM,07:42 PM,14,16,18,16,23,51,84,2.1,1018,22,9,199,15,21629
2015-04-18,23,14,0.0,10.4,4,4,06:21 AM,07:49 PM,06:23 AM,07:43 PM,12,18,19,18,16,18,68,0.9,1016,23,10,203,9,21629
2015-04-19,17,12,0.0,10.4,3,3,07:03 AM,08:58 PM,06:21 AM,07:44 PM,8,12,14,12,45,34,69,0.7,1020,17,9,83,30,21629
2015-04-20,24,15,0.0,9.1,5,10,07:48 AM,10:03 PM,06:20 AM,07:45 PM,16,19,20,19,41,66,83,26.3,1005,24,9,174,26,21629
2015-04-21,17,14,0.0,11.6,5,16,08:35 AM,11:04 PM,06:19 AM,07:46 PM,9,15,16,15,27,26,65,4.0,1007,17,10,272,18,21629
2015-04-22,21,10,0.0,11.6,4,23,09:27 AM,12:00 AM,06:17 AM,07:47 PM,7,12,14,12,37,24,64,4.9,1007,21,10,250,22,21629
2015-04-23,12,6,0.0,9.1,2,30,10:20 AM,No moonset,06:16 AM,07:48 PM,0,5,9,5,34,37,55,0.0,1011,12,10,307,23,21629
2015-04-24,13,3,0.0,11.6,3,37,11:15 AM,12:49 AM,06:15 AM,07:49 PM,-2,4,7,4,34,10,51,0.0,1015,13,10,315,23,21629
2015-04-25,11,4,0.0,10.4,2,44,12:11 PM,01:33 AM,06:13 AM,07:50 PM,0,6,7,6,12,51,63,4.5,1012,11,9,173,8,21629
2015-04-26,15,7,0.0,9.1,3,50,01:07 PM,02:11 AM,06:12 AM,07:51 PM,4,10,11,10,14,68,66,2.9,1006,15,10,229,9,21629
2015-04-27,15,8,0.0,10.4,3,57,02:02 PM,02:46 AM,06:11 AM,07:52 PM,5,11,12,11,21,47,62,0.0,1009,15,10,212,15,21629
2015-04-28,18,11,0.0,9.2,4,64,02:57 PM,03:19 AM,06:09 AM,07:53 PM,10,14,15,14,22,53,75,1.8,1015,18,10,179,13,21629
2015-04-29,21,11,0.0,11.6,5,71,03:52 PM,03:49 AM,06:08 AM,07:54 PM,9,15,16,15,21,10,66,0.0,1008,21,10,270,12,21629
2015-04-30,19,12,0.0,9.2,4,77,04:47 PM,04:19 AM,06:07 AM,07:55 PM,10,14,15,14,18,50,74,0.8,1007,19,10,125,11,21629
2015-05-01,14,9,0.0,10.4,3,84,05:44 PM,04:49 AM,06:06 AM,07:56 PM,8,10,12,10,21,44,77,1.0,1013,14,9,71,15,21629
2015-05-02,20,7,0.0,11.6,5,91,06:40 PM,05:20 AM,06:05 AM,07:57 PM,8,13,13,13,13,24,72,0.2,1016,20,10,163,7,21629
2015-05-03,25,13,0.0,11.6,6,98,07:38 PM,05:54 AM,06:03 AM,07:58 PM,10,18,18,18,17,11,59,0.0,1019,25,10,249,9,21629
2015-05-04,27,16,0.0,11.6,6,95,08:36 PM,06:30 AM,06:02 AM,07:59 PM,11,20,20,21,33,10,57,0.0,1023,27,10,207,19,21629
2015-05-05,27,17,0.0,11.6,5,89,09:34 PM,07:11 AM,06:01 AM,08:00 PM,15,22,22,21,26,18,70,0.6,1023,27,10,216,15,21629
2015-05-06,26,15,0.0,14.0,5,82,10:30 PM,07:57 AM,06:00 AM,08:00 PM,16,19,20,19,19,22,79,4.0,1023,26,10,149,12,21629
2015-05-07,24,14,0.0,14.4,6,75,11:24 PM,08:47 AM,05:59 AM,08:01 PM,14,18,19,18,14,23,75,0.0,1022,24,10,110,9,21629
2015-05-08,25,15,0.0,14.4,6,68,No moonrise,09:44 AM,05:58 AM,08:02 PM,14,20,20,20,15,4,73,0.0,1021,25,10,139,9,21629
2015-05-09,25,15,0.0,14.5,5,62,12:14 AM,10:44 AM,05:57 AM,08:03 PM,17,21,21,20,13,32,83,0.7,1023,25,8,112,8,21629
2015-05-10,28,17,0.0,14.5,5,55,01:00 AM,11:48 AM,05:56 AM,08:04 PM,18,23,23,22,18,24,81,2.9,1022,28,9,167,11,21629
2015-05-11,26,18,0.0,11.2,5,48,01:43 AM,12:54 PM,05:55 AM,08:05 PM,19,23,23,22,18,45,84,3.9,1018,26,8,155,12,21629
2015-05-12,29,19,0.0,14.5,7,41,02:22 AM,02:01 PM,05:54 AM,08:06 PM,17,25,25,24,28,16,65,0.1,1013,29,10,247,19,21629
2015-05-13,19,14,0.0,14.5,5,35,03:00 AM,03:10 PM,05:53 AM,08:07 PM,8,16,17,16,35,27,57,0.0,1021,19,10,324,24,21629
2015-05-14,20,10,0.0,14.5,5,28,03:37 AM,04:18 PM,05:52 AM,08:08 PM,6,13,15,13,19,8,57,0.0,1028,20,10,136,12,21629
2015-05-15,22,12,0.0,14.5,5,21,04:15 AM,05:28 PM,05:51 AM,08:09 PM,10,17,18,17,24,16,63,0.0,1025,22,10,189,15,21629
2015-05-16,28,16,0.0,13.4,5,14,04:55 AM,06:36 PM,05:50 AM,08:10 PM,17,23,23,22,27,35,76,0.7,1021,28,9,202,17,21629
2015-05-17,26,20,0.0,10.2,5,7,05:38 AM,07:44 PM,05:50 AM,08:10 PM,20,24,24,22,17,76,86,19.3,1021,26,7,225,10,21629
2015-05-18,28,20,0.0,14.5,6,1,06:23 AM,08:47 PM,05:49 AM,08:11 PM,20,25,25,23,16,35,82,16.7,1018,28,8,174,9,21629
2015-05-19,28,18,0.0,12.4,5,6,07:13 AM,09:47 PM,05:48 AM,08:12 PM,19,24,24,23,15,53,82,1.5,1013,28,9,189,9,21629
2015-05-20,20,14,0.0,14.5,5,13,08:06 AM,10:39 PM,05:47 AM,08:13 PM,9,17,17,17,31,11,61,0.0,1014,20,10,295,21,21629
2015-05-21,14,10,0.0,9.2,3,20,09:02 AM,11:27 PM,05:46 AM,08:14 PM,7,10,11,10,18,71,77,5.7,1015,14,9,85,11,21629
2015-05-22,22,10,0.0,14.5,5,26,09:58 AM,No moonset,05:46 AM,08:15 PM,9,15,17,15,32,9,63,0.0,1018,22,10,293,20,21629
2015-05-23,19,11,0.0,14.5,5,33,10:55 AM,12:08 AM,05:45 AM,08:16 PM,4,14,15,14,21,5,49,0.0,1029,19,10,203,12,21629
2015-05-24,25,12,0.0,14.5,6,40,11:52 AM,12:45 AM,05:44 AM,08:16 PM,13,18,19,18,25,8,71,0.0,1028,25,10,201,16,21629
2015-05-25,26,17,0.0,14.5,6,47,12:47 PM,01:19 AM,05:44 AM,08:17 PM,15,22,22,21,35,7,69,0.0,1025,26,10,199,22,21629
2015-05-26,28,18,0.0,14.5,6,54,01:43 PM,01:50 AM,05:43 AM,08:18 PM,17,23,23,22,35,6,74,0.0,1023,28,10,195,23,21629
2015-05-27,29,21,0.0,14.5,6,60,02:38 PM,02:20 AM,05:43 AM,08:19 PM,20,26,26,24,37,24,79,4.6,1021,29,10,195,24,21629
2015-05-28,29,21,0.0,14.5,6,67,03:34 PM,02:50 AM,05:42 AM,08:20 PM,20,26,26,24,22,26,80,4.8,1021,29,9,203,14,21629
2015-05-29,28,19,0.0,14.5,5,74,04:29 PM,03:20 AM,05:42 AM,08:20 PM,19,24,24,23,18,23,80,16.8,1024,28,8,139,10,21629
2015-05-30,28,19,0.0,14.5,7,81,05:27 PM,03:53 AM,05:41 AM,08:21 PM,19,25,25,23,27,8,76,0.2,1021,28,10,188,18,21629
2015-05-31,29,20,0.0,14.5,6,87,06:25 PM,04:27 AM,05:41 AM,08:22 PM,19,26,26,24,31,13,73,0.9,1018,29,10,195,20,21629
2015-06-01,29,21,0.0,13.5,6,94,07:25 PM,05:07 AM,05:40 AM,08:22 PM,20,26,26,24,23,39,79,28.6,1016,29,8,192,14,21629
2015-06-02,18,14,0.0,9.3,4,100,08:22 PM,05:51 AM,05:40 AM,08:23 PM,15,16,17,16,23,95,91,1.8,1018,18,7,45,17,21629
2015-06-03,17,14,0.0,9.3,4,92,09:19 PM,06:40 AM,05:40 AM,08:24 PM,13,14,15,14,27,100,88,6.0,1021,17,7,57,19,21629
2015-06-04,19,15,0.0,9.3,4,86,10:11 PM,07:36 AM,05:39 AM,08:24 PM,14,16,16,16,28,100,89,2.9,1021,19,4,59,20,21629
2015-06-05,22,14,0.0,9.3,4,79,11:00 PM,08:36 AM,05:39 AM,08:25 PM,15,17,18,17,15,92,87,1.1,1016,22,8,69,10,21629
2015-06-06,26,16,0.0,14.5,5,72,11:44 PM,09:40 AM,05:39 AM,08:26 PM,17,21,21,20,19,31,82,15.3,1014,26,8,179,11,21629
2015-06-07,24,15,0.0,14.5,6,65,No moonrise,10:46 AM,05:38 AM,08:26 PM,14,19,20,19,21,9,73,0.1,1020,24,10,127,14,21629
2015-06-08,28,17,0.0,14.5,6,58,12:24 AM,11:53 AM,05:38 AM,08:27 PM,17,24,24,22,40,21,71,0.5,1014,28,10,191,26,21629
2015-06-09,29,21,0.0,14.5,6,52,01:02 AM,01:00 PM,05:38 AM,08:27 PM,18,26,26,24,30,30,69,2.5,1008,29,8,239,20,21629
2015-06-10,28,18,0.0,14.5,6,45,01:39 AM,02:08 PM,05:38 AM,08:28 PM,15,24,24,23,15,3,65,0.0,1012,28,10,232,8,21629
