date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2015-02-28,-4,-13,0.0,11.2,2,64,02:39 PM,04:18 AM,07:41 AM,06:58 PM,-13,-14,-9,-14,16,13,77,0.0,1043,-4,10,180,8,21212
2015-03-01,-2,-9,0.5,5.6,1,71,03:33 PM,05:01 AM,07:40 AM,06:59 PM,-6,-9,-5,-9,15,83,92,6.2,1034,-2,6,178,10,21212
2015-03-02,0,-5,0.1,10.2,1,78,04:28 PM,05:40 AM,07:38 AM,07:00 PM,-3,-7,-1,-7,31,48,89,0.8,1025,0,7,302,18,21212
2015-03-03,0,-7,0.0,5.8,1,85,05:23 PM,06:15 AM,07:37 AM,07:01 PM,-5,-9,-4,-9,25,74,88,5.4,1025,0,9,150,15,21212
2015-03-04,4,2,0.0,5.8,1,91,06:18 PM,06:48 AM,07:35 AM,07:02 PM,3,0,3,0,16,96,99,9.2,1013,4,5,182,8,21212
2015-03-05,-2,-7,5.3,5.8,1,98,07:14 PM,07:19 AM,07:34 AM,07:03 PM,-4,-10,-3,-10,32,91,93,12.2,1023,-2,7,260,21,21212
2015-03-06,-3,-16,0.0,11.6,2,95,08:09 PM,07:48 AM,07:32 AM,07:04 PM,-13,-17,-11,-17,18,1,84,0.0,1034,-3,10,225,10,21212
2015-03-07,2,-11,0.0,10.2,1,88,09:05 PM,08:17 AM,07:31 AM,07:05 PM,-5,-9,-3,-9,24,34,90,0.1,1025,2,10,219,13,21212
2015-03-08,6,1,0.0,10.2,1,82,10:01 PM,08:48 AM,07:29 AM,07:06 PM,2,-0,3,-0,21,48,92,0.0,1021,6,10,243,10,21212
2015-03-09,9,1,0.0,8.7,2,75,10:58 PM,09:20 AM,07:28 AM,07:07 PM,3,4,5,4,11,60,87,0.4,1023,9,8,117,6,21212
2015-03-10,10,3,0.0,10.2,2,68,11:55 PM,09:55 AM,07:26 AM,07:08 PM,2,4,6,4,21,52,74,0.0,1021,10,10,162,13,21212
2015-03-11,12,4,0.0,8.8,2,61,No moonrise,10:33 AM,07:25 AM,07:09 PM,3,5,7,5,22,66,75,0.0,1018,12,9,218,14,21212
2015-03-12,10,4,0.0,11.6,2,54,12:52 AM,11:16 AM,07:23 AM,07:10 PM,2,4,6,4,25,58,76,0.0,1016,10,10,204,16,21212
2015-03-13,8,3,0.0,8.8,2,48,01:49 AM,12:05 PM,07:22 AM,07:11 PM,1,2,5,2,25,59,74,0.2,1016,8,9,200,17,21212
2015-03-14,9,3,0.0,11.6,2,41,02:43 AM,01:00 PM,07:20 AM,07:12 PM,1,2,5,2,25,58,76,0.5,1014,9,9,192,17,21212
2015-03-15,10,3,0.0,11.6,2,34,03:36 AM,02:01 PM,07:18 AM,07:13 PM,2,3,6,3,22,56,79,0.1,1014,10,9,220,14,21212
2015-03-16,9,3,0.0,7.4,2,27,04:25 AM,03:07 PM,07:17 AM,07:14 PM,3,3,6,3,20,63,81,0.2,1017,9,9,203,13,21212
2015-03-17,10,2,0.0,8.8,2,21,05:11 AM,04:17 PM,07:15 AM,07:15 PM,2,4,6,4,17,53,76,0.1,1021,10,9,191,11,21212
2015-03-18,12,3,0.0,8.8,2,14,05:54 AM,05:30 PM,07:14 AM,07:16 PM,3,6,8,6,19,57,77,0.0,1019,12,9,190,12,21212
2015-03-19,8,1,0.0,11.6,2,7,06:34 AM,06:42 PM,07:12 AM,07:17 PM,-4,2,5,2,15,40,57,0.0,1025,8,10,92,9,21212
2015-03-20,1,0,2.6,6.0,1,0,07:14 AM,07:55 PM,07:10 AM,07:18 PM,-1,-4,1,-4,23,97,91,7.7,1022,1,8,114,15,21212
2015-03-21,8,-4,0.0,8.8,1,7,07:53 AM,09:07 PM,07:09 AM,07:19 PM,2,0,3,0,15,55,95,0.3,1018,8,5,240,8,21212
2015-03-22,7,-2,0.0,11.6,2,13,08:33 AM,10:17 PM,07:07 AM,07:20 PM,-2,-3,2,-3,28,5,74,0.2,1021,7,10,334,17,21212
2015-03-23,6,-4,0.0,11.6,2,20,09:16 AM,11:24 PM,07:06 AM,07:21 PM,-9,-4,1,-4,18,34,51,0.0,1025,6,10,27,12,21212
2015-03-24,6,-0,0.1,8.8,1,27,10:01 AM,No moonset,07:04 AM,07:22 PM,-5,0,2,0,10,54,60,0.1,1027,6,10,104,7,21212
2015-03-25,7,0,0.0,6.1,1,34,10:49 AM,12:25 AM,07:02 AM,07:23 PM,-2,0,4,0,17,77,68,0.0,1026,7,10,152,11,21212
2015-03-26,20,8,0.0,7.5,3,40,11:40 AM,01:23 AM,07:01 AM,07:24 PM,11,10,12,10,29,85,91,3.2,1010,20,10,227,18,21212
2015-03-27,7,3,0.0,6.3,2,47,12:33 PM,02:13 AM,06:59 AM,07:25 PM,2,1,5,1,25,87,78,8.3,1009,7,8,258,17,21212
2015-03-28,2,-3,0.0,7.7,1,54,01:27 PM,02:59 AM,06:58 AM,07:26 PM,-8,-8,-1,-8,36,59,58,0.2,1016,2,8,319,26,21212
2015-03-29,8,-4,0.0,11.6,2,61,02:22 PM,03:40 AM,06:56 AM,07:27 PM,-11,-4,1,-4,23,8,43,0.0,1025,8,10,274,15,21212
2015-03-30,12,3,0.0,10.3,2,67,03:18 PM,04:16 AM,06:54 AM,07:28 PM,-0,2,6,2,32,49,64,0.8,1014,12,9,250,20,21212
2015-03-31,16,3,0.0,11.6,3,74,04:12 PM,04:49 AM,06:53 AM,07:29 PM,3,5,8,5,30,27,77,4.5,1010,16,9,239,18,21212
2015-04-01,11,1,0.0,11.6,3,81,05:08 PM,05:21 AM,06:51 AM,07:30 PM,-0,2,5,2,22,9,68,0.0,1020,11,10,267,14,21212
2015-04-02,17,4,0.0,9.0,3,88,06:03 PM,05:51 AM,06:50 AM,07:31 PM,5,9,11,9,35,38,70,0.2,1021,17,10,193,22,21212
2015-04-03,18,15,0.0,9.0,4,95,06:59 PM,06:20 AM,06:48 AM,07:32 PM,14,16,16,16,32,68,89,8.7,1010,18,9,210,18,21212
2015-04-04,11,6,0.0,11.6,3,100,07:55 PM,06:50 AM,06:46 AM,07:33 PM,2,6,9,6,45,14,64,4.4,1015,11,10,300,29,21212
2015-04-05,16,4,0.0,11.6,4,92,08:52 PM,07:22 AM,06:45 AM,07:34 PM,2,7,9,7,31,10,59,0.0,1024,16,10,220,19,21212
2015-04-06,20,7,0.0,11.6,5,85,09:50 PM,07:56 AM,06:43 AM,07:35 PM,7,12,13,12,24,9,68,0.0,1023,20,10,186,14,21212
2015-04-07,22,10,0.0,10.3,4,78,10:47 PM,08:33 AM,06:42 AM,07:36 PM,13,15,16,15,23,59,84,2.6,1021,22,10,165,15,21212
2015-04-08,8,4,0.0,6.5,2,72,11:44 PM,09:15 AM,06:40 AM,07:37 PM,5,3,7,3,25,99,90,1.6,1024,8,8,71,18,21212
2015-04-09,8,4,0.0,6.5,2,65,No moonrise,10:02 AM,06:39 AM,07:38 PM,4,2,5,2,17,96,88,0.7,1024,8,9,87,13,21212
2015-04-10,17,5,0.0,9.1,3,58,12:38 AM,10:54 AM,06:37 AM,07:39 PM,9,9,11,9,19,67,91,3.8,1014,17,10,155,12,21212
2015-04-11,15,8,0.0,11.6,4,51,01:31 AM,11:51 AM,06:36 AM,07:40 PM,5,9,11,9,32,7,68,0.0,1019,15,10,311,20,21212
2015-04-12,17,7,0.0,11.6,4,44,02:19 AM,12:53 PM,06:34 AM,07:41 PM,3,11,12,11,16,7,59,0.0,1026,17,10,185,10,21212
2015-04-13,16,8,0.0,10.3,3,38,03:05 AM,01:59 PM,06:33 AM,07:42 PM,6,11,12,11,20,46,72,0.1,1019,16,9,187,12,21212
2015-04-14,17,8,0.0,9.1,3,31,03:47 AM,03:08 PM,06:31 AM,07:43 PM,8,12,13,12,19,51,74,0.2,1020,17,9,174,12,21212
2015-04-15,15,10,0.0,10.3,3,24,04:27 AM,04:18 PM,06:30 AM,07:44 PM,8,11,12,11,23,58,78,0.1,1021,15,10,146,15,21212
2015-04-16,14,9,0.0,11.6,4,17,05:06 AM,05:30 PM,06:28 AM,07:45 PM,6,10,11,10,27,44,70,0.0,1028,14,10,107,14,21212
2015-04-17,22,12,0.0,10.3,4,11,05:44 AM,06:41 PM,06:27 AM,07:46 PM,13,16,17,16,13,49,83,6.0,1017,22,9,210,9,21212
2015-04-18,25,13,0.0,11.6,5,4,06:23 AM,07:53 PM,06:25 AM,07:47 PM,11,18,18,18,16,9,64,0.1,1016,25,10,211,8,21212
2015-04-19,17,10,0.0,10.4,3,3,07:05 AM,09:02 PM,06:24 AM,07:48 PM,6,11,13,11,42,40,65,1.2,1019,17,10,90,27,21212
2015-04-20,23,12,0.0,11.6,4,10,07:50 AM,10:07 PM,06:22 AM,07:49 PM,15,17,18,17,36,58,84,16.7,1004,23,9,167,23,21212
2015-04-21,16,11,0.0,10.4,3,16,08:38 AM,11:09 PM,06:21 AM,07:50 PM,7,13,14,13,27,38,67,1.2,1007,16,10,285,19,21212
2015-04-22,17,7,0.0,7.9,3,23,09:29 AM,No moonset,06:20 AM,07:51 PM,6,9,12,9,29,44,68,2.8,1007,17,10,251,17,21212
2015-04-23,10,3,0.0,7.9,2,30,10:22 AM,12:04 AM,06:18 AM,07:52 PM,-0,3,6,3,31,42,64,0.2,1011,10,10,296,20,21212
2015-04-24,12,1,0.0,11.6,3,37,11:18 AM,12:53 AM,06:17 AM,07:53 PM,-3,2,6,2,32,6,54,0.0,1015,12,10,315,22,21212
2015-04-25,11,3,0.0,9.1,2,44,12:13 PM,01:37 AM,06:16 AM,07:54 PM,-1,4,7,4,13,59,62,1.1,1012,11,10,278,8,21212
2015-04-26,15,6,0.0,11.6,4,50,01:09 PM,02:15 AM,06:14 AM,07:55 PM,3,8,10,8,19,47,66,0.0,1006,15,10,131,12,21212
2015-04-27,13,8,0.0,11.6,4,57,02:05 PM,02:50 AM,06:13 AM,07:56 PM,5,9,11,9,19,29,65,0.1,1009,13,10,274,13,21212
2015-04-28,18,10,0.0,10.4,4,64,03:00 PM,03:22 AM,06:12 AM,07:57 PM,9,13,14,13,19,48,75,0.3,1015,18,9,187,12,21212
2015-04-29,23,10,0.0,11.6,5,71,03:55 PM,03:53 AM,06:10 AM,07:58 PM,8,15,16,15,16,9,65,0.0,1008,23,10,241,9,21212
2015-04-30,19,12,0.0,9.2,4,77,04:51 PM,04:22 AM,06:09 AM,07:59 PM,10,14,15,14,19,51,73,2.4,1007,19,10,136,13,21212
2015-05-01,14,10,0.0,9.3,3,84,05:47 PM,04:52 AM,06:08 AM,08:00 PM,8,10,12,10,15,60,77,0.3,1013,14,9,32,11,21212
2015-05-02,21,8,0.0,11.6,5,91,06:44 PM,05:23 AM,06:07 AM,08:01 PM,9,15,15,15,11,34,69,0.2,1016,21,10,149,7,21212
2015-05-03,23,15,0.0,11.6,6,98,07:42 PM,05:56 AM,06:06 AM,08:02 PM,10,19,20,19,14,31,55,0.0,1019,23,10,195,8,21212
2015-05-04,28,16,0.0,11.6,6,95,08:40 PM,06:32 AM,06:04 AM,08:03 PM,12,21,21,21,27,15,58,0.0,1022,28,10,205,16,21212
2015-05-05,26,16,0.0,11.6,5,89,09:39 PM,07:13 AM,06:03 AM,08:04 PM,16,21,21,21,15,33,74,5.0,1023,26,10,245,8,21212
2015-05-06,24,16,0.0,11.6,6,82,10:35 PM,07:59 AM,06:02 AM,08:05 PM,15,20,20,20,20,20,77,0.1,1023,24,10,140,13,21212
2015-05-07,25,14,0.0,11.6,5,75,11:29 PM,08:49 AM,06:01 AM,08:05 PM,14,19,19,19,13,27,76,1.0,1022,25,10,122,8,21212
2015-05-08,25,16,0.0,14.1,6,68,No moonrise,09:46 AM,06:00 AM,08:06 PM,16,21,21,20,16,13,76,0.0,1021,25,10,154,10,21212
2015-05-09,25,16,0.0,12.3,5,62,12:18 AM,10:46 AM,05:59 AM,08:07 PM,17,20,20,20,13,46,86,0.3,1023,25,7,149,8,21212
2015-05-10,26,16,0.0,13.4,5,55,01:04 AM,11:50 AM,05:58 AM,08:08 PM,18,22,22,21,17,39,83,0.2,1022,26,8,185,11,21212
2015-05-11,26,18,0.0,14.5,6,48,01:47 AM,12:56 PM,05:57 AM,08:09 PM,19,23,23,22,12,32,83,0.0,1018,26,9,190,8,21212
2015-05-12,28,19,0.0,14.5,6,41,02:25 AM,02:04 PM,05:56 AM,08:10 PM,15,24,24,23,30,19,66,0.0,1013,28,9,255,18,21212
2015-05-13,18,11,0.0,13.4,5,35,03:03 AM,03:13 PM,05:55 AM,08:11 PM,7,13,15,13,33,22,61,0.0,1022,18,10,320,22,21212
2015-05-14,20,8,0.0,14.5,5,28,03:41 AM,04:22 PM,05:54 AM,08:12 PM,5,12,14,12,20,11,59,0.0,1029,20,10,179,12,21212
2015-05-15,21,11,0.0,14.5,5,21,04:18 AM,05:32 PM,05:53 AM,08:13 PM,10,16,17,16,23,24,66,0.0,1025,21,10,180,15,21212
2015-05-16,27,16,0.0,13.4,5,14,04:57 AM,06:40 PM,05:52 AM,08:14 PM,18,22,22,21,19,45,80,1.8,1021,27,9,195,12,21212
2015-05-17,26,19,0.0,10.2,5,7,05:40 AM,07:48 PM,05:51 AM,08:15 PM,19,23,23,22,11,69,87,15.4,1021,26,8,183,6,21212
2015-05-18,28,19,0.0,14.5,6,1,06:25 AM,08:52 PM,05:51 AM,08:16 PM,20,25,25,23,13,43,80,9.3,1018,28,9,148,8,21212
2015-05-19,28,18,0.0,13.4,5,6,07:15 AM,09:51 PM,05:50 AM,08:17 PM,18,23,23,22,14,52,79,1.5,1013,28,8,268,9,21212
2015-05-20,18,12,0.0,14.5,5,13,08:08 AM,10:44 PM,05:49 AM,08:17 PM,8,13,15,13,29,10,64,0.0,1015,18,10,250,19,21212
2015-05-21,12,9,0.0,9.2,3,20,09:04 AM,11:31 PM,05:48 AM,08:18 PM,7,10,11,10,14,78,77,0.4,1015,12,9,122,9,21212
2015-05-22,22,8,0.0,14.5,5,26,10:01 AM,No moonset,05:48 AM,08:19 PM,8,14,16,14,34,10,63,0.0,1018,22,10,298,21,21212
2015-05-23,21,8,0.0,14.5,5,33,10:58 AM,12:12 AM,05:47 AM,08:20 PM,4,13,14,13,18,8,52,0.0,1029,21,10,186,10,21212
2015-05-24,25,11,0.0,14.5,6,40,11:54 AM,12:49 AM,05:46 AM,08:21 PM,12,18,18,18,17,8,68,0.0,1027,25,10,180,10,21212
2015-05-25,26,16,0.0,13.4,5,47,12:50 PM,01:23 AM,05:46 AM,08:22 PM,16,22,22,21,29,15,73,0.0,1024,26,10,186,18,21212
2015-05-26,28,17,0.0,14.5,6,54,01:46 PM,01:54 AM,05:45 AM,08:22 PM,18,23,23,22,26,25,79,0.0,1022,28,10,187,17,21212
2015-05-27,28,20,0.0,12.4,6,60,02:41 PM,02:23 AM,05:44 AM,08:23 PM,20,25,25,23,25,37,83,2.2,1020,28,10,197,16,21212
2015-05-28,30,19,0.0,14.5,6,67,03:37 PM,02:53 AM,05:44 AM,08:24 PM,19,25,25,24,11,19,74,1.5,1021,30,9,197,6,21212
2015-05-29,27,18,0.0,14.5,5,74,04:33 PM,03:23 AM,05:43 AM,08:25 PM,18,23,23,22,23,16,77,0.7,1023,27,10,124,14,21212
2015-05-30,28,19,0.0,14.5,7,81,05:31 PM,03:55 AM,05:43 AM,08:26 PM,19,24,24,23,26,15,79,0.0,1020,28,10,183,17,21212
2015-05-31,29,19,0.0,14.5,6,87,06:29 PM,04:30 AM,05:42 AM,08:26 PM,19,25,25,24,24,17,77,4.0,1017,29,10,188,15,21212
2015-06-01,27,17,0.0,11.4,5,94,07:29 PM,05:09 AM,05:42 AM,08:27 PM,19,23,23,22,18,63,86,24.0,1016,27,8,176,12,21212
2015-06-02,14,13,0.0,9.3,3,100,08:27 PM,05:53 AM,05:42 AM,08:28 PM,13,13,14,13,23,100,94,3.3,1019,14,7,35,16,21212
2015-06-03,18,13,0.0,9.3,4,92,09:23 PM,06:43 AM,05:41 AM,08:28 PM,12,14,15,14,18,99,84,1.3,1022,18,7,72,13,21212
2015-06-04,17,13,0.0,9.3,4,86,10:15 PM,07:38 AM,05:41 AM,08:29 PM,12,14,15,14,18,99,87,1.6,1022,17,7,60,12,21212
2015-06-05,23,13,0.0,9.3,4,79,11:04 PM,08:38 AM,05:41 AM,08:30 PM,15,17,18,17,13,82,86,0.2,1017,23,10,141,9,21212
2015-06-06,24,16,0.0,14.5,5,72,11:48 PM,09:43 AM,05:40 AM,08:30 PM,16,20,21,20,20,34,79,2.4,1014,24,10,171,14,21212
2015-06-07,23,16,0.0,13.5,5,65,No moonrise,10:49 AM,05:40 AM,08:31 PM,15,19,20,19,22,51,77,0.0,1020,23,10,161,15,21212
2015-06-08,28,16,0.0,14.5,5,58,12:28 AM,11:56 AM,05:40 AM,08:31 PM,17,23,23,22,32,24,76,2.3,1012,28,10,186,21,21212
2015-06-09,27,19,0.0,14.5,6,52,01:06 AM,01:04 PM,05:40 AM,08:32 PM,17,23,23,23,23,37,72,1.0,1007,27,10,253,15,21212
