date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2015-01-27,1,-3,2.0,5.0,1,48,12:46 PM,01:45 AM,08:18 AM,06:24 PM,-4,-7,-1,-7,32,91,83,2.4,1010,1,5,330,23,20603
2015-01-28,2,-5,0.0,10.1,2,54,01:28 PM,02:47 AM,08:17 AM,06:25 PM,-9,-8,-2,-8,28,13,60,0.0,1023,2,10,324,19,20603
2015-01-29,3,-3,0.0,6.7,1,61,02:13 PM,03:47 AM,08:16 AM,06:26 PM,-9,-4,0,-4,19,54,51,1.0,1023,3,10,188,12,20603
2015-01-30,3,-6,0.0,8.3,1,68,03:01 PM,04:42 AM,08:15 AM,06:27 PM,-5,-6,0,-6,40,46,68,0.2,1018,3,9,301,27,20603
2015-01-31,0,-7,0.0,10.1,2,75,03:52 PM,05:33 AM,08:14 AM,06:28 PM,-13,-9,-4,-9,23,12,49,0.0,1026,0,10,288,17,20603
2015-02-01,6,-2,0.0,8.3,1,81,04:45 PM,06:19 AM,08:14 AM,06:29 PM,-6,-2,1,-2,16,61,61,1.6,1022,6,10,151,10,20603
2015-02-02,11,-4,0.0,6.7,1,88,05:41 PM,07:02 AM,08:13 AM,06:30 PM,1,-1,4,-1,44,76,83,8.7,1005,11,6,265,27,20603
2015-02-03,2,-5,0.0,10.2,2,95,06:36 PM,07:40 AM,08:12 AM,06:32 PM,-12,-6,-2,-6,19,13,46,0.0,1026,2,10,261,13,20603
2015-02-04,9,-2,0.0,10.2,2,98,07:31 PM,08:14 AM,08:11 AM,06:33 PM,-4,-1,3,-1,25,13,63,0.0,1021,9,10,193,15,20603
2015-02-05,0,-5,0.0,10.2,2,92,08:26 PM,08:46 AM,08:10 AM,06:34 PM,-8,-8,-1,-8,36,17,64,0.0,1020,0,10,312,25,20603
2015-02-06,3,-7,0.0,10.3,2,85,09:22 PM,09:17 AM,08:09 AM,06:35 PM,-15,-7,-2,-7,19,11,37,0.0,1025,3,10,255,13,20603
2015-02-07,9,-2,0.0,10.3,2,78,10:16 PM,09:47 AM,08:08 AM,06:36 PM,-7,0,3,0,15,21,49,0.0,1020,9,10,178,8,20603
2015-02-08,16,2,0.0,10.3,4,71,11:12 PM,10:16 AM,08:07 AM,06:37 PM,4,6,8,6,16,16,77,0.0,1012,16,10,199,9,20603
2015-02-09,6,1,0.0,6.8,1,64,No moonrise,10:47 AM,08:06 AM,06:39 PM,2,0,4,0,22,76,83,0.7,1011,6,9,80,16,20603
2015-02-10,3,-1,4.2,5.2,1,58,12:08 AM,11:20 AM,08:05 AM,06:40 PM,-2,-5,1,-5,30,96,85,10.0,1016,3,6,51,21,20603
2015-02-11,6,-2,0.0,10.4,2,51,01:05 AM,11:57 AM,08:04 AM,06:41 PM,-5,-3,1,-3,18,23,69,0.0,1017,6,10,188,12,20603
2015-02-12,5,-5,1.5,6.8,1,44,02:03 AM,12:37 PM,08:03 AM,06:42 PM,-4,-4,0,-4,25,46,75,2.5,1012,5,7,262,17,20603
2015-02-13,-3,-9,0.0,10.4,2,37,03:01 AM,01:24 PM,08:01 AM,06:43 PM,-20,-12,-6,-12,23,3,33,0.0,1024,-3,10,278,18,20603
2015-02-14,6,-5,0.0,6.8,1,31,03:59 AM,02:17 PM,08:00 AM,06:44 PM,-13,-7,-1,-7,34,53,40,1.5,1010,6,7,229,23,20603
2015-02-15,-7,-11,0.0,10.9,2,24,04:55 AM,03:18 PM,07:59 AM,06:45 PM,-22,-20,-10,-20,47,20,36,0.6,1020,-7,9,310,37,20603
2015-02-16,-8,-14,7.1,5.4,1,17,05:48 AM,04:23 PM,07:58 AM,06:46 PM,-18,-17,-11,-17,17,73,58,8.3,1026,-8,7,253,12,20603
2015-02-17,-4,-12,10.1,7.0,1,10,06:37 AM,05:34 PM,07:57 AM,06:48 PM,-9,-13,-8,-13,15,88,91,11.9,1014,-4,6,194,10,20603
2015-02-18,-1,-9,1.5,7.0,1,3,07:23 AM,06:46 PM,07:55 AM,06:49 PM,-8,-11,-6,-11,18,73,87,1.8,1012,-1,8,218,11,20603
2015-02-19,-10,-15,0.6,7.0,1,3,08:05 AM,07:59 PM,07:54 AM,06:50 PM,-15,-21,-12,-21,36,44,83,0.7,1019,-10,9,288,21,20603
2015-02-20,-9,-20,0.0,10.1,1,10,08:45 AM,09:12 PM,07:53 AM,06:51 PM,-16,-22,-15,-22,23,32,86,0.0,1031,-9,9,261,13,20603
2015-02-21,1,-14,0.5,7.0,1,17,09:25 AM,10:22 PM,07:52 AM,06:52 PM,-8,-13,-7,-13,25,65,92,18.5,1028,1,8,185,15,20603
2015-02-22,2,1,0.0,5.5,1,24,10:04 AM,11:31 PM,07:50 AM,06:53 PM,1,-1,2,-1,13,100,99,14.9,1022,2,3,183,7,20603
2015-02-23,-1,-8,0.2,7.0,1,30,10:44 AM,No moonset,07:49 AM,06:54 PM,-5,-9,-3,-9,29,66,86,0.2,1028,-1,8,344,18,20603
2015-02-24,-4,-11,0.0,10.1,1,37,11:27 AM,12:36 AM,07:48 AM,06:55 PM,-10,-13,-8,-13,16,26,81,0.0,1023,-4,10,164,10,20603
2015-02-25,2,-7,0.0,10.1,1,44,12:11 PM,01:39 AM,07:46 AM,06:56 PM,-5,-6,-2,-6,14,44,85,0.0,1013,2,8,232,7,20603
2015-02-26,0,-4,5.9,7.1,1,51,12:59 PM,02:36 AM,07:45 AM,06:57 PM,-3,-6,-2,-6,18,85,91,6.9,1015,0,6,67,11,20603
2015-02-27,-1,-5,2.5,7.1,1,58,01:50 PM,03:30 AM,07:44 AM,06:59 PM,-5,-8,-3,-8,17,79,89,3.0,1030,-1,7,313,11,20603
2015-02-28,-3,-10,0.0,11.6,2,64,02:42 PM,04:17 AM,07:42 AM,07:00 PM,-10,-11,-7,-11,13,15,78,0.0,1042,-3,10,114,7,20603
2015-03-01,-0,-7,0.3,5.8,1,71,03:36 PM,05:01 AM,07:41 AM,07:01 PM,-4,-7,-3,-7,13,87,92,9.9,1034,-0,6,157,8,20603
2015-03-02,3,-1,0.0,11.6,1,78,04:30 PM,05:40 AM,07:39 AM,07:02 PM,-0,-3,1,-3,26,41,92,0.3,1026,3,9,308,14,20603
2015-03-03,2,-3,0.1,5.8,1,85,05:26 PM,06:15 AM,07:38 AM,07:03 PM,-3,-5,-0,-5,23,67,79,1.2,1026,2,6,124,15,20603
2015-03-04,8,4,0.0,7.3,2,91,06:20 PM,06:48 AM,07:36 AM,07:04 PM,5,3,6,3,22,90,97,11.4,1013,8,6,172,12,20603
2015-03-05,1,-4,33.6,5.9,1,98,07:16 PM,07:20 AM,07:35 AM,07:05 PM,-2,-7,-1,-7,28,100,93,48.0,1022,1,5,264,19,20603
2015-03-06,-1,-10,0.0,11.6,2,95,08:10 PM,07:50 AM,07:33 AM,07:06 PM,-13,-12,-6,-12,18,0,59,0.1,1033,-1,10,131,13,20603
2015-03-07,5,-9,0.0,11.6,2,88,09:06 PM,08:19 AM,07:32 AM,07:07 PM,-4,-6,-2,-6,24,10,84,0.0,1026,5,10,222,13,20603
2015-03-08,10,2,0.0,11.6,3,82,10:02 PM,08:50 AM,07:30 AM,07:08 PM,3,2,5,2,19,16,91,0.0,1022,10,10,196,10,20603
2015-03-09,12,3,0.0,11.6,2,75,10:58 PM,09:23 AM,07:29 AM,07:09 PM,4,5,6,5,11,24,88,0.0,1022,12,8,120,6,20603
2015-03-10,12,5,0.0,8.8,2,68,11:55 PM,09:57 AM,07:27 AM,07:10 PM,3,6,8,6,19,56,73,1.8,1021,12,9,164,12,20603
2015-03-11,14,5,0.0,8.8,3,61,No moonrise,10:36 AM,07:26 AM,07:11 PM,4,7,9,7,19,66,73,0.2,1019,14,9,201,12,20603
2015-03-12,11,5,0.0,10.2,2,54,12:52 AM,11:19 AM,07:24 AM,07:12 PM,3,6,8,6,22,59,74,1.6,1016,11,9,185,14,20603
2015-03-13,10,4,0.0,10.2,2,48,01:49 AM,12:08 PM,07:23 AM,07:13 PM,2,4,7,4,21,55,75,1.9,1016,10,9,192,14,20603
2015-03-14,10,4,0.0,10.2,2,41,02:43 AM,01:03 PM,07:21 AM,07:14 PM,2,5,7,5,20,59,75,2.8,1015,10,8,209,13,20603
2015-03-15,12,4,0.0,10.2,2,34,03:36 AM,02:04 PM,07:20 AM,07:15 PM,3,6,8,6,19,62,76,0.6,1014,12,9,223,12,20603
2015-03-16,11,5,0.0,7.4,2,27,04:25 AM,03:10 PM,07:18 AM,07:16 PM,4,6,8,6,17,70,78,1.0,1017,11,9,174,11,20603
2015-03-17,11,3,0.0,8.8,2,21,05:11 AM,04:19 PM,07:17 AM,07:17 PM,2,5,7,5,15,63,75,0.2,1021,11,9,177,9,20603
2015-03-18,14,4,0.0,8.8,3,14,05:54 AM,05:32 PM,07:15 AM,07:18 PM,4,7,9,7,17,56,77,0.9,1019,14,9,190,10,20603
2015-03-19,10,3,0.0,11.6,3,7,06:35 AM,06:44 PM,07:14 AM,07:19 PM,-0,5,7,5,14,40,63,0.7,1025,10,10,120,9,20603
2015-03-20,3,2,0.0,6.0,1,0,07:15 AM,07:57 PM,07:12 AM,07:20 PM,2,-1,3,-1,21,97,92,21.8,1021,3,8,111,14,20603
2015-03-21,14,-0,0.0,10.2,3,7,07:55 AM,09:08 PM,07:10 AM,07:21 PM,4,5,7,5,14,40,83,0.0,1018,14,9,268,9,20603
2015-03-22,11,3,0.0,10.2,2,13,08:36 AM,10:17 PM,07:09 AM,07:22 PM,0,4,7,4,19,25,64,0.0,1020,11,10,258,13,20603
2015-03-23,8,-1,0.0,10.2,1,20,09:19 AM,11:24 PM,07:07 AM,07:23 PM,-6,-0,3,-0,17,28,49,0.0,1024,8,10,46,12,20603
2015-03-24,7,2,0.9,8.8,1,27,10:04 AM,No moonset,07:06 AM,07:24 PM,-4,1,4,1,14,57,58,1.1,1027,7,8,89,9,20603
2015-03-25,7,1,0.0,6.1,2,34,10:52 AM,12:25 AM,07:04 AM,07:25 PM,0,2,5,2,11,90,75,0.2,1026,7,9,144,6,20603
2015-03-26,22,9,0.0,10.2,4,40,11:44 AM,01:22 AM,07:02 AM,07:26 PM,13,14,15,14,26,77,90,14.0,1011,22,7,225,16,20603
2015-03-27,8,6,0.0,6.1,2,47,12:36 PM,02:13 AM,07:01 AM,07:27 PM,4,4,7,4,21,91,83,37.8,1009,8,7,257,14,20603
2015-03-28,3,-2,0.0,11.6,2,54,01:30 PM,02:59 AM,06:59 AM,07:28 PM,-9,-5,0,-5,31,26,54,0.0,1017,3,10,312,23,20603
2015-03-29,7,-3,0.0,11.6,2,61,02:25 PM,03:40 AM,06:58 AM,07:29 PM,-12,-4,1,-4,22,5,39,0.0,1026,7,10,269,14,20603
2015-03-30,14,3,0.0,10.3,2,67,03:20 PM,04:16 AM,06:56 AM,07:29 PM,2,4,8,4,30,51,67,4.2,1015,14,9,249,18,20603
2015-03-31,18,5,0.0,11.6,3,74,04:15 PM,04:50 AM,06:55 AM,07:30 PM,5,9,11,9,33,18,70,5.1,1010,18,10,248,22,20603
2015-04-01,13,2,0.0,11.6,3,81,05:10 PM,05:22 AM,06:53 AM,07:31 PM,0,5,7,5,18,3,65,0.0,1020,13,10,235,12,20603
2015-04-02,19,4,0.0,9.0,3,88,06:04 PM,05:52 AM,06:51 AM,07:32 PM,5,11,12,11,35,33,65,0.0,1022,19,10,199,23,20603
2015-04-03,22,15,0.0,6.4,4,95,07:00 PM,06:22 AM,06:50 AM,07:33 PM,15,18,19,18,38,71,82,9.4,1011,22,8,224,21,20603
2015-04-04,13,7,0.0,11.6,3,100,07:56 PM,06:52 AM,06:48 AM,07:34 PM,4,9,12,9,40,15,61,3.5,1016,13,10,299,27,20603
2015-04-05,17,5,0.0,11.6,4,92,08:52 PM,07:24 AM,06:47 AM,07:35 PM,1,9,10,9,26,16,55,0.0,1025,17,10,221,16,20603
2015-04-06,22,8,0.0,11.6,5,85,09:50 PM,07:59 AM,06:45 AM,07:36 PM,8,14,16,14,30,33,66,0.0,1024,22,10,205,18,20603
2015-04-07,23,15,0.0,7.7,4,78,10:47 PM,08:36 AM,06:44 AM,07:37 PM,15,18,18,18,23,61,82,1.9,1021,23,10,198,15,20603
2015-04-08,10,7,0.0,6.5,2,72,11:44 PM,09:18 AM,06:42 AM,07:38 PM,7,6,9,6,24,98,89,2.9,1023,10,8,60,17,20603
2015-04-09,10,6,0.0,6.5,2,65,No moonrise,10:05 AM,06:41 AM,07:39 PM,5,5,8,5,16,96,84,1.0,1023,10,8,81,12,20603
2015-04-10,24,7,0.0,7.8,4,58,12:38 AM,10:57 AM,06:39 AM,07:40 PM,12,14,15,14,22,82,83,3.3,1014,24,9,200,15,20603
2015-04-11,17,10,0.0,11.6,3,51,01:31 AM,11:54 AM,06:38 AM,07:41 PM,6,12,13,12,26,32,63,0.0,1019,17,10,272,16,20603
2015-04-12,19,8,0.0,11.6,5,44,02:19 AM,12:56 PM,06:36 AM,07:42 PM,4,12,13,12,16,3,58,0.0,1026,19,10,204,10,20603
2015-04-13,17,9,0.0,9.1,3,38,03:05 AM,02:02 PM,06:35 AM,07:43 PM,7,12,13,12,17,59,70,0.8,1019,17,9,176,11,20603
2015-04-14,19,10,0.0,9.1,4,31,03:48 AM,03:10 PM,06:33 AM,07:44 PM,8,13,14,13,18,58,72,0.5,1020,19,9,154,11,20603
2015-04-15,18,11,0.0,10.3,3,24,04:28 AM,04:20 PM,06:32 AM,07:45 PM,9,13,14,13,21,61,76,2.2,1020,18,9,163,13,20603
2015-04-16,16,10,0.0,10.3,4,17,05:07 AM,05:31 PM,06:30 AM,07:46 PM,7,12,13,12,18,38,69,0.0,1028,16,10,156,10,20603
2015-04-17,24,12,0.0,11.6,5,11,05:46 AM,06:42 PM,06:29 AM,07:47 PM,14,17,18,17,15,41,81,11.1,1018,24,9,226,9,20603
2015-04-18,25,15,0.0,11.6,6,4,06:26 AM,07:53 PM,06:28 AM,07:48 PM,12,19,19,19,16,13,65,2.9,1016,25,10,123,9,20603
2015-04-19,19,13,0.0,9.1,4,3,07:08 AM,09:02 PM,06:26 AM,07:48 PM,11,14,15,14,39,52,75,3.8,1018,19,10,117,25,20603
2015-04-20,25,17,0.0,10.4,5,10,07:53 AM,10:07 PM,06:25 AM,07:49 PM,17,20,21,20,34,56,81,41.0,1004,25,8,192,22,20603
2015-04-21,18,12,0.0,10.4,4,16,08:41 AM,11:09 PM,06:23 AM,07:50 PM,8,14,15,14,27,34,67,9.1,1008,18,9,278,17,20603
2015-04-22,21,9,0.0,11.6,4,23,09:32 AM,No moonset,06:22 AM,07:51 PM,6,12,13,12,29,31,64,1.3,1008,21,9,258,17,20603
2015-04-23,13,5,0.0,7.9,3,30,10:25 AM,12:04 AM,06:21 AM,07:52 PM,1,6,9,6,26,43,61,0.0,1012,13,10,300,17,20603
2015-04-24,14,3,0.0,11.6,3,37,11:21 AM,12:53 AM,06:19 AM,07:53 PM,-2,5,8,5,23,4,54,0.0,1016,14,10,320,16,20603
2015-04-25,14,5,0.0,7.9,2,44,12:16 PM,01:37 AM,06:18 AM,07:54 PM,2,7,8,7,11,64,68,7.6,1012,14,9,202,8,20603
2015-04-26,15,6,0.0,9.1,3,50,01:12 PM,02:15 AM,06:17 AM,07:55 PM,5,9,10,9,12,73,71,1.2,1006,15,10,220,8,20603
2015-04-27,14,9,0.0,10.4,3,57,02:07 PM,02:50 AM,06:16 AM,07:56 PM,5,11,12,11,17,47,64,0.2,1009,14,10,268,11,20603
2015-04-28,20,12,0.0,10.4,4,64,03:02 PM,03:23 AM,06:14 AM,07:57 PM,10,14,15,14,19,50,74,2.0,1015,20,9,188,12,20603
2015-04-29,22,9,0.0,11.6,5,71,03:57 PM,03:54 AM,06:13 AM,07:58 PM,9,15,16,15,17,19,69,0.0,1008,22,10,257,9,20603
2015-04-30,20,11,0.0,8.0,4,77,04:52 PM,04:23 AM,06:12 AM,07:59 PM,12,15,15,15,11,57,80,8.1,1006,20,10,222,6,20603
2015-05-01,15,10,0.0,9.3,3,84,05:48 PM,04:54 AM,06:11 AM,08:00 PM,9,11,12,11,17,66,80,4.1,1013,15,10,69,11,20603
2015-05-02,22,8,0.0,11.6,4,91,06:45 PM,05:25 AM,06:10 AM,08:01 PM,9,15,15,15,11,30,70,0.2,1016,22,10,193,7,20603
2015-05-03,25,15,0.0,11.6,6,98,07:43 PM,05:59 AM,06:08 AM,08:02 PM,9,19,19,19,15,12,54,0.0,1020,25,10,247,9,20603
2015-05-04,28,13,0.0,11.6,6,95,08:40 PM,06:35 AM,06:07 AM,08:03 PM,12,21,21,20,27,12,61,0.0,1023,28,10,211,15,20603
2015-05-05,28,17,0.0,11.6,5,89,09:39 PM,07:16 AM,06:06 AM,08:03 PM,16,23,23,22,18,19,69,0.8,1023,28,10,209,10,20603
2015-05-06,26,17,0.0,11.6,5,82,10:35 PM,08:02 AM,06:05 AM,08:04 PM,17,21,21,21,18,17,81,8.0,1022,26,8,145,10,20603
2015-05-07,25,15,0.0,11.6,6,75,11:29 PM,08:53 AM,06:04 AM,08:05 PM,14,19,20,19,14,13,73,0.1,1021,25,10,119,9,20603
2015-05-08,26,15,0.0,11.6,6,68,No moonrise,09:49 AM,06:03 AM,08:06 PM,15,21,21,20,14,4,75,0.0,1020,26,10,136,9,20603
2015-05-09,26,16,0.0,10.5,5,62,12:18 AM,10:49 AM,06:02 AM,08:07 PM,18,21,21,20,14,42,85,0.7,1022,26,7,143,9,20603
2015-05-10,27,17,0.0,10.5,5,55,01:04 AM,11:53 AM,06:01 AM,08:08 PM,19,23,23,22,18,46,85,7.6,1022,27,7,150,10,20603
2015-05-11,27,18,0.0,12.2,5,48,01:47 AM,12:59 PM,06:00 AM,08:09 PM,19,23,23,22,13,34,83,0.3,1017,27,8,158,9,20603
2015-05-12,30,20,0.0,14.5,7,41,02:26 AM,02:06 PM,05:59 AM,08:10 PM,16,25,25,24,26,18,64,0.0,1014,30,10,247,16,20603
2015-05-13,19,12,0.0,14.5,5,35,03:04 AM,03:14 PM,05:58 AM,08:11 PM,8,16,16,16,29,22,59,0.0,1022,19,10,320,20,20603
2015-05-14,20,9,0.0,14.5,5,28,03:42 AM,04:23 PM,05:57 AM,08:12 PM,6,12,14,12,18,10,61,0.0,1029,20,10,161,11,20603
2015-05-15,24,10,0.0,14.5,5,21,04:20 AM,05:32 PM,05:56 AM,08:13 PM,11,17,17,17,20,15,67,0.0,1025,24,10,182,13,20603
2015-05-16,30,16,0.0,12.3,6,14,05:00 AM,06:41 PM,05:55 AM,08:13 PM,18,23,23,22,20,46,77,2.6,1021,30,10,207,12,20603
2015-05-17,28,20,0.0,13.4,5,7,05:43 AM,07:48 PM,05:55 AM,08:14 PM,20,24,24,23,17,61,82,3.2,1021,28,6,257,10,20603
2015-05-18,29,20,0.0,14.5,6,1,06:28 AM,08:51 PM,05:54 AM,08:15 PM,21,26,26,24,13,38,81,20.7,1018,29,8,215,7,20603
2015-05-19,29,19,0.0,12.4,6,6,07:19 AM,09:51 PM,05:53 AM,08:16 PM,19,25,25,24,12,44,77,2.8,1013,29,8,218,8,20603
2015-05-20,21,13,0.0,14.5,5,13,08:11 AM,10:43 PM,05:52 AM,08:17 PM,10,16,18,16,25,7,65,0.0,1015,21,10,298,16,20603
2015-05-21,13,9,0.0,9.2,3,20,09:07 AM,11:31 PM,05:52 AM,08:18 PM,8,10,12,10,17,76,81,1.3,1015,13,6,140,11,20603
2015-05-22,23,8,0.0,14.5,5,26,10:04 AM,No moonset,05:51 AM,08:19 PM,8,15,16,15,26,11,65,0.0,1019,23,10,289,16,20603
2015-05-23,23,9,0.0,14.5,5,33,11:00 AM,12:12 AM,05:50 AM,08:19 PM,4,14,15,14,17,6,50,0.0,1029,23,10,225,9,20603
2015-05-24,27,11,0.0,14.5,6,40,11:57 AM,12:49 AM,05:50 AM,08:20 PM,12,20,20,18,19,11,66,0.0,1027,27,10,204,11,20603
2015-05-25,28,16,0.0,14.5,6,47,12:52 PM,01:24 AM,05:49 AM,08:21 PM,15,22,22,22,28,8,67,0.0,1024,28,10,201,18,20603
2015-05-26,30,16,0.0,14.5,7,54,01:48 PM,01:55 AM,05:48 AM,08:22 PM,18,24,24,23,26,13,76,0.0,1023,30,10,195,17,20603
2015-05-27,31,21,0.0,14.5,6,60,02:42 PM,02:24 AM,05:48 AM,08:23 PM,21,27,27,25,26,27,79,3.0,1021,31,10,201,16,20603
2015-05-28,31,20,0.0,14.5,6,67,03:38 PM,02:54 AM,05:47 AM,08:23 PM,20,26,26,25,12,27,76,4.8,1021,31,9,187,7,20603
2015-05-29,28,20,0.0,14.5,6,74,04:34 PM,03:25 AM,05:47 AM,08:24 PM,20,25,25,24,16,26,82,12.9,1023,28,9,120,10,20603
2015-05-30,30,18,0.0,14.5,6,81,05:32 PM,03:58 AM,05:46 AM,08:25 PM,19,25,25,24,23,16,76,0.2,1021,30,9,181,14,20603
2015-05-31,31,19,0.0,14.5,6,87,06:30 PM,04:32 AM,05:46 AM,08:26 PM,19,26,26,25,26,20,74,2.4,1017,31,10,192,16,20603
2015-06-01,30,20,0.0,13.5,6,94,07:29 PM,05:12 AM,05:46 AM,08:26 PM,20,26,26,24,20,43,78,32.7,1016,30,8,214,12,20603
2015-06-02,19,15,0.0,9.3,4,100,08:27 PM,05:56 AM,05:45 AM,08:27 PM,16,17,17,17,19,100,94,2.0,1018,19,5,35,13,20603
2015-06-03,16,14,0.0,9.3,4,92,09:23 PM,06:46 AM,05:45 AM,08:28 PM,14,14,15,14,22,100,92,2.6,1021,16,6,51,15,20603
2015-06-04,17,15,0.0,9.3,4,86,10:15 PM,07:42 AM,05:44 AM,08:28 PM,15,16,16,16,20,100,94,6.4,1021,17,8,49,13,20603
2015-06-05,22,15,0.0,9.3,4,79,11:04 PM,08:41 AM,05:44 AM,08:29 PM,16,18,18,18,11,89,88,0.2,1017,22,9,77,8,20603
2015-06-06,25,16,0.0,14.5,5,72,11:48 PM,09:46 AM,05:44 AM,08:29 PM,17,21,21,20,18,28,83,11.4,1014,25,7,171,11,20603
2015-06-07,25,17,0.0,13.5,5,65,No moonrise,10:51 AM,05:44 AM,08:30 PM,16,20,21,20,20,47,76,0.0,1020,25,9,148,13,20603
2015-06-08,30,16,0.0,14.5,6,58,12:28 AM,11:58 AM,05:44 AM,08:31 PM,17,25,25,23,31,19,70,1.0,1013,30,10,200,20,20603
2015-06-09,30,20,0.0,14.5,6,52,01:07 AM,01:05 PM,05:43 AM,08:31 PM,17,25,25,24,26,33,69,2.4,1008,30,10,249,17,20603
2015-06-10,28,17,0.0,14.5,6,45,01:44 AM,02:12 PM,05:43 AM,08:32 PM,15,23,23,22,12,2,66,0.0,1012,28,10,233,7,20603
