date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2015-01-22,5,-2,0.0,10.0,1,14,09:35 AM,09:13 PM,08:22 AM,06:18 PM,-0,-2,1,-2,16,39,90,0.3,1025,5,7,273,10,20810
2015-01-23,5,-2,0.0,8.3,1,20,10:14 AM,10:24 PM,08:22 AM,06:19 PM,-1,-1,1,-1,10,53,82,8.3,1024,5,8,226,7,20810
2015-01-24,3,-1,0.0,8.3,1,27,10:52 AM,11:34 PM,08:21 AM,06:20 PM,0,-3,1,-3,23,65,93,24.8,1003,3,9,242,15,20810
2015-01-25,8,-1,0.0,6.7,2,34,11:29 AM,No moonset,08:20 AM,06:21 PM,1,1,4,1,16,56,86,1.3,1010,8,9,211,9,20810
2015-01-26,2,-3,2.4,5.0,1,41,12:07 PM,12:40 AM,08:20 AM,06:22 PM,-1,-5,0,-5,24,100,93,7.8,1008,2,6,136,17,20810
2015-01-27,0,-4,0.4,6.7,1,48,12:46 PM,01:46 AM,08:19 AM,06:23 PM,-4,-9,-2,-9,28,87,88,0.5,1010,0,8,323,19,20810
2015-01-28,1,-7,0.0,10.1,2,54,01:28 PM,02:48 AM,08:18 AM,06:24 PM,-8,-10,-4,-10,24,12,74,0.0,1023,1,10,310,17,20810
2015-01-29,1,-5,0.4,5.0,1,61,02:12 PM,03:48 AM,08:17 AM,06:26 PM,-7,-6,-2,-6,19,63,66,2.4,1023,1,9,179,11,20810
2015-01-30,2,-8,0.0,8.3,1,68,03:01 PM,04:43 AM,08:17 AM,06:27 PM,-5,-8,-1,-8,37,37,74,0.3,1018,2,9,303,25,20810
2015-01-31,-1,-9,0.0,10.1,2,75,03:52 PM,05:35 AM,08:16 AM,06:28 PM,-11,-11,-5,-11,23,14,64,0.0,1026,-1,10,289,16,20810
2015-02-01,5,-4,0.0,6.7,1,81,04:45 PM,06:21 AM,08:15 AM,06:29 PM,-6,-2,0,-2,14,66,67,3.4,1022,5,8,184,8,20810
2015-02-02,9,-6,0.0,8.3,1,88,05:41 PM,07:03 AM,08:14 AM,06:30 PM,-1,-4,1,-4,36,70,87,13.7,1005,9,8,259,21,20810
2015-02-03,2,-6,0.0,10.2,1,95,06:36 PM,07:41 AM,08:13 AM,06:31 PM,-12,-7,-2,-7,17,18,48,0.0,1026,2,10,259,12,20810
2015-02-04,9,-2,0.0,10.2,2,98,07:32 PM,08:15 AM,08:12 AM,06:33 PM,-4,-1,2,-1,17,24,64,0.0,1021,9,10,181,11,20810
2015-02-05,-2,-7,0.0,10.2,1,92,08:26 PM,08:47 AM,08:11 AM,06:34 PM,-8,-9,-3,-9,31,16,66,0.0,1020,-2,10,317,21,20810
2015-02-06,4,-6,0.0,10.3,2,85,09:22 PM,09:18 AM,08:10 AM,06:35 PM,-15,-6,-2,-6,14,12,39,0.0,1025,4,10,258,11,20810
2015-02-07,8,-2,0.0,10.3,2,78,10:17 PM,09:47 AM,08:09 AM,06:36 PM,-7,0,2,0,13,29,51,0.0,1019,8,10,171,8,20810
2015-02-08,15,1,0.0,10.0,2,71,11:13 PM,10:16 AM,08:08 AM,06:37 PM,3,5,7,5,13,38,76,0.0,1012,15,10,162,7,20810
2015-02-09,3,-0,0.0,5.2,1,64,No moonrise,10:47 AM,08:07 AM,06:38 PM,0,-2,2,-2,19,91,88,0.6,1011,3,8,53,13,20810
2015-02-10,3,-1,1.8,6.8,1,58,12:08 AM,11:21 AM,08:06 AM,06:40 PM,-3,-5,0,-5,25,78,82,2.1,1017,3,8,97,18,20810
2015-02-11,6,-2,0.0,10.4,2,51,01:06 AM,11:57 AM,08:05 AM,06:41 PM,-5,-2,1,-2,13,14,66,0.0,1017,6,10,198,9,20810
2015-02-12,5,-6,0.0,6.8,1,44,02:04 AM,12:37 PM,08:04 AM,06:42 PM,-5,-5,-0,-5,26,34,69,0.4,1013,5,9,272,18,20810
2015-02-13,-2,-10,0.0,10.4,2,37,03:02 AM,01:24 PM,08:02 AM,06:43 PM,-19,-12,-6,-12,22,10,36,0.0,1024,-2,10,283,17,20810
2015-02-14,5,-7,0.0,8.4,1,31,04:00 AM,02:17 PM,08:01 AM,06:44 PM,-14,-8,-2,-8,27,53,40,0.3,1009,5,9,222,19,20810
2015-02-15,-9,-13,0.0,10.5,2,24,04:56 AM,03:18 PM,08:00 AM,06:45 PM,-21,-22,-11,-22,46,18,47,0.0,1021,-9,10,307,34,20810
2015-02-16,-9,-15,4.6,5.4,1,17,05:50 AM,04:23 PM,07:59 AM,06:47 PM,-17,-18,-12,-18,15,67,68,5.4,1026,-9,7,250,11,20810
2015-02-17,-4,-11,8.2,7.0,1,10,06:38 AM,05:34 PM,07:58 AM,06:48 PM,-9,-12,-8,-12,10,78,91,9.7,1014,-4,6,198,7,20810
2015-02-18,-2,-10,0.9,7.0,1,3,07:24 AM,06:46 PM,07:56 AM,06:49 PM,-9,-12,-6,-12,19,68,85,1.1,1012,-2,9,230,11,20810
2015-02-19,-10,-15,0.1,8.5,1,3,08:06 AM,08:00 PM,07:55 AM,06:50 PM,-15,-21,-13,-21,34,42,82,0.1,1018,-10,10,286,21,20810
2015-02-20,-9,-19,0.0,11.0,1,10,08:46 AM,09:12 PM,07:54 AM,06:51 PM,-16,-21,-14,-21,21,22,84,0.0,1030,-9,9,263,12,20810
2015-02-21,0,-13,10.7,5.5,1,17,09:25 AM,10:23 PM,07:53 AM,06:52 PM,-8,-14,-7,-14,27,84,95,27.7,1028,0,5,184,17,20810
2015-02-22,4,1,0.0,5.5,1,24,10:04 AM,11:32 PM,07:51 AM,06:53 PM,2,-1,2,-1,11,100,99,6.4,1022,4,2,210,6,20810
2015-02-23,-4,-10,0.1,10.1,1,30,10:44 AM,No moonset,07:50 AM,06:54 PM,-6,-11,-4,-11,25,52,87,0.2,1029,-4,8,336,17,20810
2015-02-24,-5,-13,0.0,8.6,1,37,11:27 AM,12:38 AM,07:49 AM,06:55 PM,-11,-14,-9,-14,15,37,85,0.0,1022,-5,10,162,10,20810
2015-02-25,2,-8,0.0,11.1,1,44,12:11 PM,01:40 AM,07:47 AM,06:57 PM,-4,-5,-2,-5,13,40,87,0.0,1013,2,9,237,7,20810
2015-02-26,1,-4,4.7,7.1,1,51,12:59 PM,02:38 AM,07:46 AM,06:58 PM,-3,-6,-2,-6,15,82,92,5.5,1015,1,6,105,10,20810
2015-02-27,-2,-7,1.3,5.6,1,58,01:49 PM,03:31 AM,07:44 AM,06:59 PM,-5,-8,-4,-8,16,69,89,1.5,1030,-2,7,308,11,20810
2015-02-28,-2,-12,0.0,11.6,2,64,02:41 PM,04:19 AM,07:43 AM,07:00 PM,-10,-11,-7,-11,11,15,80,0.0,1042,-2,10,158,6,20810
2015-03-01,-1,-8,0.6,5.8,1,71,03:36 PM,05:02 AM,07:42 AM,07:01 PM,-4,-7,-3,-7,14,86,94,9.7,1034,-1,6,170,9,20810
2015-03-02,2,-3,0.0,11.6,2,78,04:30 PM,05:41 AM,07:40 AM,07:02 PM,-2,-5,-1,-5,23,37,93,0.0,1026,2,8,300,13,20810
2015-03-03,1,-6,0.1,5.8,1,85,05:26 PM,06:16 AM,07:39 AM,07:03 PM,-4,-6,-2,-6,21,73,87,0.7,1025,1,8,160,13,20810
2015-03-04,5,3,0.0,5.8,1,91,06:21 PM,06:49 AM,07:37 AM,07:04 PM,4,2,4,2,16,86,98,9.6,1013,5,7,176,8,20810
2015-03-05,-1,-6,20.4,5.8,1,98,07:16 PM,07:20 AM,07:36 AM,07:05 PM,-3,-8,-2,-8,24,95,95,32.8,1023,-1,5,346,16,20810
2015-03-06,-1,-13,0.0,11.6,2,95,08:11 PM,07:50 AM,07:34 AM,07:06 PM,-11,-13,-8,-13,14,1,83,0.1,1034,-1,10,193,8,20810
2015-03-07,5,-8,0.0,11.6,2,88,09:07 PM,08:20 AM,07:33 AM,07:07 PM,-3,-6,-1,-6,21,24,90,0.0,1025,5,10,219,12,20810
2015-03-08,10,1,0.0,11.6,3,82,10:02 PM,08:50 AM,07:31 AM,07:08 PM,3,2,5,2,15,39,92,0.0,1022,10,9,235,8,20810
2015-03-09,13,1,0.0,10.2,2,75,10:59 PM,09:23 AM,07:30 AM,07:09 PM,4,5,5,5,10,43,92,0.0,1023,13,7,111,5,20810
2015-03-10,12,3,0.0,10.2,2,68,11:56 PM,09:57 AM,07:28 AM,07:10 PM,2,6,8,6,18,53,72,1.4,1021,12,10,171,11,20810
2015-03-11,13,5,0.0,8.8,2,61,No moonrise,10:36 AM,07:27 AM,07:11 PM,4,7,9,7,18,66,73,0.1,1018,13,9,215,12,20810
2015-03-12,11,5,0.0,8.8,2,54,12:53 AM,11:19 AM,07:25 AM,07:12 PM,3,5,7,5,21,57,74,2.3,1016,11,9,200,14,20810
2015-03-13,10,4,0.0,10.2,2,48,01:50 AM,12:08 PM,07:23 AM,07:13 PM,1,4,6,4,21,62,73,2.0,1016,10,9,205,15,20810
2015-03-14,10,3,0.0,8.8,2,41,02:45 AM,01:03 PM,07:22 AM,07:14 PM,2,4,6,4,20,60,75,1.1,1015,10,9,194,14,20810
2015-03-15,11,4,0.0,11.6,2,34,03:37 AM,02:04 PM,07:20 AM,07:15 PM,3,5,7,5,19,60,77,0.4,1014,11,9,234,12,20810
2015-03-16,11,4,0.0,8.8,2,27,04:26 AM,03:10 PM,07:19 AM,07:16 PM,3,5,7,5,17,65,80,1.5,1017,11,8,192,11,20810
2015-03-17,11,3,0.0,8.8,2,21,05:12 AM,04:20 PM,07:17 AM,07:17 PM,2,5,7,5,14,60,75,0.6,1021,11,9,183,9,20810
2015-03-18,13,4,0.0,8.8,2,14,05:55 AM,05:32 PM,07:16 AM,07:18 PM,4,7,9,7,17,57,76,0.8,1019,13,8,187,11,20810
2015-03-19,10,2,0.0,11.6,3,7,06:36 AM,06:44 PM,07:14 AM,07:19 PM,-0,4,6,4,14,36,64,0.8,1025,10,10,123,9,20810
2015-03-20,3,1,0.0,6.0,1,0,07:16 AM,07:57 PM,07:12 AM,07:20 PM,1,-2,2,-2,18,96,94,20.8,1022,3,7,114,12,20810
2015-03-21,12,-3,0.0,10.2,2,7,07:55 AM,09:09 PM,07:11 AM,07:21 PM,4,3,5,3,11,44,89,0.0,1018,12,8,271,7,20810
2015-03-22,9,-0,0.0,11.6,2,13,08:36 AM,10:18 PM,07:09 AM,07:22 PM,-0,1,4,1,20,12,74,0.0,1021,9,10,337,13,20810
2015-03-23,9,-3,0.0,11.6,1,20,09:19 AM,11:25 PM,07:08 AM,07:23 PM,-7,-1,3,-1,13,25,52,0.0,1024,9,10,44,9,20810
2015-03-24,7,2,0.0,8.8,1,27,10:04 AM,No moonset,07:06 AM,07:24 PM,-4,1,3,1,12,61,59,0.0,1027,7,10,87,8,20810
2015-03-25,8,0,0.0,6.1,2,34,10:52 AM,12:27 AM,07:04 AM,07:25 PM,-0,2,4,2,13,82,73,0.1,1026,8,9,153,8,20810
2015-03-26,22,9,0.0,7.5,4,40,11:43 AM,01:24 AM,07:03 AM,07:26 PM,12,13,14,13,24,82,89,4.3,1010,22,9,230,16,20810
2015-03-27,8,5,0.0,6.1,2,47,12:36 PM,02:14 AM,07:01 AM,07:27 PM,3,3,6,3,19,85,80,15.2,1009,8,9,256,13,20810
2015-03-28,3,-3,0.1,11.6,2,54,01:30 PM,03:00 AM,07:00 AM,07:28 PM,-9,-6,-1,-6,29,28,54,0.1,1017,3,10,312,21,20810
2015-03-29,10,-4,0.0,11.6,2,61,02:25 PM,03:41 AM,06:58 AM,07:29 PM,-12,-3,1,-3,19,6,40,0.0,1026,10,10,264,13,20810
2015-03-30,13,3,0.0,11.6,2,67,03:20 PM,04:17 AM,06:57 AM,07:30 PM,1,4,7,4,27,40,66,3.4,1014,13,9,249,17,20810
2015-03-31,17,4,0.0,11.6,3,74,04:15 PM,04:51 AM,06:55 AM,07:31 PM,5,7,9,7,29,19,76,11.4,1010,17,9,245,18,20810
2015-04-01,13,2,0.0,11.6,3,81,05:10 PM,05:22 AM,06:53 AM,07:32 PM,1,5,7,5,14,8,67,0.0,1020,13,10,220,10,20810
2015-04-02,19,6,0.0,10.3,3,88,06:05 PM,05:53 AM,06:52 AM,07:33 PM,7,11,12,11,32,27,70,0.2,1021,19,9,197,21,20810
2015-04-03,19,15,0.0,7.7,4,95,07:01 PM,06:22 AM,06:50 AM,07:34 PM,15,17,17,17,31,68,89,10.2,1010,19,9,216,17,20810
2015-04-04,12,7,0.0,11.6,2,100,07:57 PM,06:53 AM,06:49 AM,07:35 PM,3,8,10,8,37,15,64,3.9,1016,12,10,296,24,20810
2015-04-05,16,4,0.0,11.6,4,92,08:53 PM,07:25 AM,06:47 AM,07:36 PM,2,8,10,8,25,11,59,0.0,1025,16,10,216,16,20810
2015-04-06,22,8,0.0,11.6,5,85,09:51 PM,07:59 AM,06:46 AM,07:37 PM,8,14,15,14,22,9,67,0.0,1023,22,10,204,13,20810
2015-04-07,23,14,0.0,7.8,4,78,10:48 PM,08:36 AM,06:44 AM,07:38 PM,15,17,18,17,18,55,84,6.7,1020,23,9,178,11,20810
2015-04-08,9,5,0.0,6.5,2,72,11:45 PM,09:18 AM,06:42 AM,07:39 PM,6,5,8,5,22,96,90,4.0,1023,9,7,70,16,20810
2015-04-09,9,5,0.0,6.5,2,65,No moonrise,10:04 AM,06:41 AM,07:40 PM,5,4,6,4,14,93,88,1.9,1023,9,9,88,11,20810
2015-04-10,20,6,0.0,9.1,3,58,12:40 AM,10:57 AM,06:39 AM,07:41 PM,11,11,12,11,19,69,90,9.8,1014,20,8,184,12,20810
2015-04-11,16,10,0.0,11.6,4,51,01:32 AM,11:54 AM,06:38 AM,07:42 PM,6,11,12,11,24,19,67,0.0,1019,16,10,310,16,20810
2015-04-12,21,8,0.0,11.6,5,44,02:20 AM,12:56 PM,06:36 AM,07:43 PM,6,13,14,13,14,3,60,0.0,1026,21,10,202,9,20810
2015-04-13,17,9,0.0,9.1,3,38,03:06 AM,02:02 PM,06:35 AM,07:44 PM,7,12,13,12,17,56,69,0.9,1019,17,9,193,11,20810
2015-04-14,19,9,0.0,9.1,3,31,03:49 AM,03:11 PM,06:33 AM,07:45 PM,8,13,14,13,17,57,71,0.6,1019,19,9,154,11,20810
2015-04-15,17,11,0.0,11.6,3,24,04:28 AM,04:20 PM,06:32 AM,07:46 PM,9,12,13,12,20,58,77,1.8,1020,17,9,155,13,20810
2015-04-16,15,10,0.0,10.3,3,17,05:08 AM,05:32 PM,06:31 AM,07:47 PM,8,12,13,12,18,27,73,0.0,1028,15,10,97,10,20810
2015-04-17,24,13,0.0,11.6,4,11,05:46 AM,06:43 PM,06:29 AM,07:48 PM,14,17,18,17,11,42,81,16.0,1018,24,9,241,7,20810
2015-04-18,26,15,0.0,11.6,6,4,06:26 AM,07:54 PM,06:28 AM,07:49 PM,12,20,20,20,13,18,65,1.0,1016,26,10,172,8,20810
2015-04-19,18,11,0.0,9.1,3,3,07:08 AM,09:03 PM,06:26 AM,07:49 PM,9,13,14,13,38,43,69,4.5,1018,18,10,87,24,20810
2015-04-20,24,15,0.0,11.6,5,10,07:53 AM,10:09 PM,06:25 AM,07:50 PM,16,19,20,19,30,47,83,61.8,1004,24,8,186,19,20810
2015-04-21,17,11,0.0,10.4,3,16,08:40 AM,11:10 PM,06:23 AM,07:51 PM,8,13,14,13,24,32,69,6.7,1008,17,10,288,16,20810
2015-04-22,18,7,0.0,9.1,3,23,09:32 AM,No moonset,06:22 AM,07:52 PM,6,10,12,10,23,42,70,2.5,1007,18,10,252,13,20810
2015-04-23,12,3,0.0,9.1,2,30,10:25 AM,12:05 AM,06:21 AM,07:53 PM,1,5,7,5,23,37,65,0.1,1011,12,10,289,15,20810
2015-04-24,13,1,0.0,11.6,3,37,11:20 AM,12:54 AM,06:19 AM,07:54 PM,-2,4,7,4,21,4,57,0.0,1016,13,10,309,15,20810
2015-04-25,15,4,0.0,9.1,2,44,12:16 PM,01:38 AM,06:18 AM,07:55 PM,1,7,8,7,9,60,65,6.0,1012,15,9,207,6,20810
2015-04-26,16,5,0.0,10.4,3,50,01:12 PM,02:16 AM,06:17 AM,07:56 PM,4,9,10,9,12,54,69,2.0,1006,16,10,210,8,20810
2015-04-27,13,9,0.0,10.4,3,57,02:07 PM,02:51 AM,06:16 AM,07:57 PM,6,10,12,10,16,41,67,0.1,1009,13,10,265,11,20810
2015-04-28,19,11,0.0,10.4,4,64,03:02 PM,03:24 AM,06:14 AM,07:58 PM,10,14,15,14,18,49,74,1.6,1015,19,9,198,12,20810
2015-04-29,24,10,0.0,11.6,5,71,03:57 PM,03:54 AM,06:13 AM,07:59 PM,9,16,17,16,14,10,65,0.0,1008,24,10,262,7,20810
2015-04-30,20,11,0.0,6.9,4,77,04:53 PM,04:24 AM,06:12 AM,08:00 PM,11,15,15,15,11,57,78,9.4,1006,20,9,159,7,20810
2015-05-01,16,9,0.0,10.4,3,84,05:49 PM,04:54 AM,06:11 AM,08:01 PM,9,11,12,11,13,72,79,2.1,1013,16,8,92,9,20810
2015-05-02,22,8,0.0,11.6,5,91,06:46 PM,05:25 AM,06:09 AM,08:02 PM,9,15,16,15,12,31,68,0.2,1016,22,10,200,7,20810
2015-05-03,25,15,0.0,11.6,6,98,07:44 PM,05:59 AM,06:08 AM,08:03 PM,10,19,19,19,12,19,57,0.0,1019,25,10,250,7,20810
2015-05-04,29,14,0.0,11.6,6,95,08:42 PM,06:35 AM,06:07 AM,08:04 PM,12,21,21,21,21,14,61,0.0,1023,29,10,209,13,20810
2015-05-05,28,16,0.0,9.3,5,89,09:40 PM,07:16 AM,06:06 AM,08:05 PM,16,22,22,22,12,30,73,4.7,1023,28,10,196,7,20810
2015-05-06,26,17,0.0,11.6,5,82,10:36 PM,08:02 AM,06:05 AM,08:06 PM,18,22,22,21,15,21,82,6.7,1022,26,8,129,10,20810
2015-05-07,26,15,0.0,11.6,5,75,11:30 PM,08:52 AM,06:04 AM,08:07 PM,16,20,20,20,12,18,78,0.6,1021,26,9,118,8,20810
2015-05-08,26,16,0.0,11.6,6,68,No moonrise,09:49 AM,06:03 AM,08:08 PM,16,22,22,21,13,14,75,0.0,1020,26,10,148,9,20810
2015-05-09,26,16,0.0,9.3,5,62,12:19 AM,10:49 AM,06:02 AM,08:08 PM,18,20,21,20,13,44,87,0.7,1022,26,6,155,8,20810
2015-05-10,27,16,0.0,9.3,5,55,01:06 AM,11:53 AM,06:01 AM,08:09 PM,18,22,22,21,15,51,84,2.1,1022,27,8,165,10,20810
2015-05-11,27,18,0.0,14.1,6,48,01:48 AM,12:59 PM,06:00 AM,08:10 PM,19,23,23,23,11,34,82,0.0,1017,27,8,134,8,20810
2015-05-12,30,19,0.0,14.5,7,41,02:27 AM,02:06 PM,05:59 AM,08:11 PM,15,24,24,24,25,18,62,0.0,1013,30,9,255,15,20810
2015-05-13,19,11,0.0,13.4,4,35,03:05 AM,03:15 PM,05:58 AM,08:12 PM,7,15,15,15,26,25,60,0.0,1022,19,10,316,18,20810
2015-05-14,21,9,0.0,14.5,5,28,03:43 AM,04:24 PM,05:57 AM,08:13 PM,6,13,14,13,15,11,61,0.0,1029,21,10,169,10,20810
2015-05-15,24,11,0.0,14.5,5,21,04:20 AM,05:33 PM,05:56 AM,08:14 PM,11,17,18,17,18,18,68,0.0,1024,24,10,176,12,20810
2015-05-16,30,16,0.0,13.4,6,14,05:00 AM,06:42 PM,05:55 AM,08:15 PM,18,24,24,23,15,38,80,7.5,1021,30,9,205,9,20810
2015-05-17,28,19,0.0,11.3,5,7,05:43 AM,07:49 PM,05:54 AM,08:16 PM,20,24,24,23,14,66,83,12.9,1021,28,7,213,8,20810
2015-05-18,30,20,0.0,14.5,6,1,06:28 AM,08:53 PM,05:53 AM,08:17 PM,21,26,26,24,12,35,81,26.6,1018,30,6,180,6,20810
2015-05-19,30,18,0.0,14.5,6,6,07:18 AM,09:52 PM,05:53 AM,08:17 PM,18,25,25,23,16,41,75,1.2,1013,30,8,262,10,20810
2015-05-20,20,12,0.0,14.5,5,13,08:11 AM,10:45 PM,05:52 AM,08:18 PM,8,15,16,15,23,6,61,0.0,1015,20,10,248,15,20810
2015-05-21,12,9,0.0,10.2,3,20,09:07 AM,11:32 PM,05:51 AM,08:19 PM,8,10,11,10,13,66,83,1.9,1015,12,9,128,8,20810
2015-05-22,23,8,0.0,14.5,5,26,10:03 AM,No moonset,05:51 AM,08:20 PM,8,14,16,14,28,10,63,0.0,1019,23,10,296,18,20810
2015-05-23,26,8,0.0,14.5,5,33,11:00 AM,12:13 AM,05:50 AM,08:21 PM,5,15,16,15,13,9,49,0.0,1029,26,10,225,7,20810
2015-05-24,28,10,0.0,14.5,6,40,11:57 AM,12:51 AM,05:49 AM,08:22 PM,12,20,20,19,12,8,65,0.0,1027,28,10,184,7,20810
2015-05-25,28,16,0.0,14.5,6,47,12:52 PM,01:24 AM,05:49 AM,08:23 PM,15,23,23,22,24,12,67,0.0,1024,28,10,196,16,20810
2015-05-26,30,17,0.0,14.5,7,54,01:48 PM,01:55 AM,05:48 AM,08:23 PM,18,24,24,23,20,25,76,0.0,1022,30,10,191,13,20810
2015-05-27,30,21,0.0,14.5,6,60,02:43 PM,02:25 AM,05:47 AM,08:24 PM,20,26,26,24,22,31,80,5.7,1020,30,10,203,14,20810
2015-05-28,32,19,0.0,14.5,6,67,03:39 PM,02:55 AM,05:47 AM,08:25 PM,19,26,26,25,9,24,74,2.8,1021,32,9,180,5,20810
2015-05-29,28,19,0.0,14.5,6,74,04:35 PM,03:26 AM,05:46 AM,08:26 PM,20,25,25,23,18,19,80,7.1,1023,28,9,105,12,20810
2015-05-30,30,19,0.0,14.5,7,81,05:33 PM,03:58 AM,05:46 AM,08:26 PM,19,25,25,24,19,24,75,0.2,1020,30,9,182,13,20810
2015-05-31,31,19,0.0,14.5,6,87,06:31 PM,04:32 AM,05:45 AM,08:27 PM,19,26,26,25,20,20,74,3.6,1017,31,10,192,13,20810
2015-06-01,29,19,0.0,13.5,6,94,07:30 PM,05:12 AM,05:45 AM,08:28 PM,20,25,25,23,14,52,83,25.8,1016,29,7,152,8,20810
2015-06-02,15,14,0.0,9.3,3,100,08:28 PM,05:56 AM,05:45 AM,08:28 PM,15,15,16,15,17,100,94,2.4,1018,15,4,38,13,20810
2015-06-03,18,13,0.0,9.3,4,92,09:24 PM,06:45 AM,05:44 AM,08:29 PM,13,14,15,14,16,100,88,3.4,1021,18,7,61,12,20810
2015-06-04,17,14,0.0,9.3,4,86,10:17 PM,07:41 AM,05:44 AM,08:30 PM,14,15,15,15,15,99,92,4.9,1022,17,4,54,11,20810
2015-06-05,24,14,0.0,10.3,5,79,11:05 PM,08:41 AM,05:44 AM,08:30 PM,16,18,19,18,10,75,86,0.5,1017,24,6,90,7,20810
2015-06-06,26,16,0.0,14.5,5,72,11:49 PM,09:46 AM,05:43 AM,08:31 PM,17,22,22,21,16,29,79,8.1,1014,26,8,162,11,20810
2015-06-07,25,17,0.0,12.4,5,65,No moonrise,10:51 AM,05:43 AM,08:32 PM,16,20,21,20,19,53,76,0.0,1019,25,9,157,12,20810
2015-06-08,30,16,0.0,14.5,6,58,12:29 AM,11:58 AM,05:43 AM,08:32 PM,18,24,24,23,26,20,74,9.8,1013,30,9,196,17,20810
2015-06-09,29,19,0.0,14.5,6,52,01:08 AM,01:06 PM,05:43 AM,08:33 PM,17,24,24,24,22,30,69,2.8,1008,29,10,252,15,20810
2015-06-10,29,18,0.0,14.5,7,45,01:44 AM,02:13 PM,05:43 AM,08:33 PM,16,24,24,23,14,4,65,0.0,1012,29,10,219,8,20810
